x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0285134;0.0784318;-2.16609
4.44212;224.758;0.0164864;-0.0219358;0.0808352;-2.17168
13.2676;224.758;-0.0263853;-0.0119345;0.0765432;-2.13823
22.093;224.758;-0.0573264;-0.0086113;0.0648944;-2.05426
-39.6852;215.933;-0.0236217;-0.0302727;0.100714;-2.48172
-30.8597;215.933;-0.110706;-0.0288129;0.107999;-2.62983
-22.0342;215.933;-0.217603;-0.026295;0.102373;-2.7051
-13.2088;215.933;-0.282745;-0.017091;0.0979961;-2.82697
-4.38334;215.933;-0.258786;-0.0179932;0.104165;-2.96254
4.44212;215.933;-0.243161;-0.0144518;0.112492;-3.0491
13.2676;215.933;-0.236875;-0.00677286;0.113836;-3.04953
22.093;215.933;-0.216982;-0.00383326;0.106901;-2.99957
30.9185;215.933;-0.190114;-0.00270645;0.101316;-2.93189
39.7439;215.933;-0.184509;-0.00124065;0.0929596;-2.82065
48.5694;215.933;-0.226374;0.000454696;0.0815493;-2.65237
57.3948;215.933;-0.282106;0.00120569;0.0691918;-2.42377
66.2203;215.933;-0.344594;-0.00109965;0.0658349;-2.16227
75.0458;215.933;-0.390934;-0.00428845;0.0625319;-1.87688
-74.987;207.107;0.310109;-0.0553603;0.0797645;-2.39425
-66.1615;207.107;0.220077;-0.0469909;0.0912968;-2.71415
-57.3361;207.107;0.0527837;-0.0399165;0.104956;-2.97559
-48.5106;207.107;-0.00835472;-0.0388004;0.118907;-3.26451
-39.6852;207.107;-0.0847791;-0.03563;0.128974;-3.47847
-30.8597;207.107;-0.343077;-0.0305045;0.141578;-3.52752
-22.0342;207.107;-0.616261;-0.0244722;0.139669;-3.48412
-13.2088;207.107;-0.691359;-0.0144396;0.13051;-3.56597
-4.38334;207.107;-0.578334;-0.0100966;0.125888;-3.73449
4.44212;207.107;-0.485139;-0.00538662;0.135508;-3.88752
13.2676;207.107;-0.40193;0.000595933;0.141713;-3.96227
22.093;207.107;-0.315914;0.00271018;0.138463;-3.97323
30.9185;207.107;-0.244018;0.00519979;0.130797;-3.93669
39.7439;207.107;-0.213265;0.00999235;0.117947;-3.83588
48.5694;207.107;-0.231486;0.0135653;0.10222;-3.66904
57.3948;207.107;-0.284992;0.0150764;0.0904263;-3.4294
66.2203;207.107;-0.341313;0.0149772;0.088512;-3.16237
75.0458;207.107;-0.380589;0.0126829;0.0872884;-2.86704
83.8712;207.107;-0.390712;0.00794493;0.0790372;-2.53926
92.6967;207.107;-0.374898;0.00411747;0.0607924;-2.16479
-110.289;198.282;0.583516;-0.0365303;0.0386705;-1.58489
-101.463;198.282;0.489507;-0.0498432;0.0614353;-2.07834
-92.6379;198.282;0.390211;-0.0645323;0.080755;-2.56281
-83.8124;198.282;0.339983;-0.0705948;0.0912376;-3.01387
-74.987;198.282;0.263229;-0.0637149;0.0994686;-3.42749
-66.1615;198.282;0.117529;-0.0494263;0.107687;-3.73927
-57.3361;198.282;-0.0883866;-0.0386615;0.124239;-3.98636
-48.5106;198.282;-0.117861;-0.0386217;0.13568;-4.25769
-39.6852;198.282;-0.151734;-0.0354028;0.142568;-4.48785
-30.8597;198.282;-0.371237;-0.0292127;0.156355;-4.56219
-22.0342;198.282;-0.571981;-0.0242006;0.156471;-4.55436
-13.2088;198.282;-0.599976;-0.0156312;0.146133;-4.64006
-4.38334;198.282;-0.463282;-0.00986575;0.136591;-4.80052
4.44212;198.282;-0.364679;-0.00462283;0.145026;-4.95292
13.2676;198.282;-0.290782;0.00181005;0.154708;-5.04115
22.093;198.282;-0.237665;0.0073041;0.154667;-5.05055
30.9185;198.282;-0.20546;0.0131172;0.146678;-4.99068
39.7439;198.282;-0.194017;0.0192187;0.133157;-4.8715
48.5694;198.282;-0.199538;0.0229063;0.119326;-4.70383
57.3948;198.282;-0.240019;0.0251014;0.109811;-4.46762
66.2203;198.282;-0.284398;0.0278292;0.10853;-4.19951
75.0458;198.282;-0.313877;0.0279868;0.104892;-3.89282
83.8712;198.282;-0.315215;0.0246347;0.0957452;-3.54443
92.6967;198.282;-0.30735;0.019405;0.0804686;-3.15676
101.522;198.282;-0.292857;0.0125117;0.0669863;-2.74342
110.348;198.282;-0.266497;0.00323579;0.0514117;-2.30624
-101.463;189.456;0.583998;-0.0733606;0.0772658;-3.08567
-92.6379;189.456;0.499634;-0.0844491;0.0918269;-3.5853
-83.8124;189.456;0.376132;-0.0866329;0.106915;-4.02387
-74.987;189.456;0.209713;-0.0744467;0.11789;-4.39464
-66.1615;189.456;0.0105991;-0.0528244;0.129512;-4.7246
-57.3361;189.456;-0.165576;-0.0382431;0.134523;-4.94622
-48.5106;189.456;-0.22232;-0.036243;0.142268;-5.19336
-39.6852;189.456;-0.204346;-0.0329102;0.145867;-5.48193
-30.8597;189.456;-0.258025;-0.0267241;0.157299;-5.70258
-22.0342;189.456;-0.310302;-0.019308;0.15933;-5.83408
-13.2088;189.456;-0.287012;-0.0100303;0.151967;-5.9584
-4.38334;189.456;-0.184105;-0.00347601;0.144265;-6.09051
4.44212;189.456;-0.130452;0.00103378;0.15158;-6.19157
13.2676;189.456;-0.107682;0.00603388;0.161082;-6.2205
22.093;189.456;-0.107904;0.0126557;0.163026;-6.17727
30.9185;189.456;-0.11755;0.0199966;0.156518;-6.07717
39.7439;189.456;-0.125036;0.0260585;0.144991;-5.93495
48.5694;189.456;-0.12687;0.0289173;0.134745;-5.75838
57.3948;189.456;-0.15668;0.0319785;0.128073;-5.52152
66.2203;189.456;-0.192424;0.036261;0.124471;-5.24536
75.0458;189.456;-0.217161;0.0384378;0.117584;-4.92535
83.8712;189.456;-0.224744;0.0370495;0.106313;-4.56229
92.6967;189.456;-0.224059;0.0325221;0.0928412;-4.15903
101.522;189.456;-0.222112;0.0255072;0.0807338;-3.72442
110.348;189.456;-0.204009;0.0174785;0.0671595;-3.25287
119.173;189.456;-0.165647;0.00725181;0.0502496;-2.76791
127.998;189.456;-0.110056;-0.0047274;0.0324054;-2.2561
136.824;189.456;-0.089791;-0.0195867;0.011921;-1.6807
-127.94;180.631;0.74136;-0.0606022;0.0291646;-2.28279
-119.114;180.631;0.686113;-0.0736064;0.0505303;-2.86654
-110.289;180.631;0.664279;-0.0877453;0.0723962;-3.4531
-101.463;180.631;0.664402;-0.100891;0.0861789;-4.0008
-92.6379;180.631;0.523733;-0.108601;0.108634;-4.47648
-83.8124;180.631;0.277093;-0.107677;0.134893;-4.84122
-74.987;180.631;0.0972331;-0.091414;0.150312;-5.24413
-66.1615;180.631;0.0192403;-0.0631091;0.148774;-5.70226
-57.3361;180.631;-0.0384827;-0.0421837;0.137072;-6.00656
-48.5106;180.631;-0.169323;-0.0351594;0.144805;-6.24511
-39.6852;180.631;-0.144168;-0.034452;0.148646;-6.51788
-30.8597;180.631;-0.0963;-0.0311343;0.15686;-6.79775
-22.0342;180.631;-0.0527723;-0.0241284;0.159305;-7.00232
-13.2088;180.631;-0.0100783;-0.0145106;0.156389;-7.15
-4.38334;180.631;0.0303358;-0.00671544;0.153859;-7.255
4.44212;180.631;0.0252143;-0.00199104;0.160266;-7.30777
13.2676;180.631;0.00450403;0.00459252;0.168719;-7.30171
22.093;180.631;-0.018546;0.0132943;0.171656;-7.24093
30.9185;180.631;-0.0338622;0.0222811;0.167636;-7.13455
39.7439;180.631;-0.0388275;0.0292353;0.158958;-6.98854
48.5694;180.631;-0.0408076;0.0326096;0.15052;-6.80267
57.3948;180.631;-0.0684124;0.0363161;0.144914;-6.55998
66.2203;180.631;-0.0989539;0.040786;0.138854;-6.27482
75.0458;180.631;-0.11699;0.0439193;0.130092;-5.94572
83.8712;180.631;-0.123474;0.0447651;0.119771;-5.57121
92.6967;180.631;-0.135698;0.043273;0.109806;-5.1491
101.522;180.631;-0.159817;0.0384323;0.100109;-4.68339
110.348;180.631;-0.164297;0.0290111;0.0854331;-4.18149
