x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0330397;0.0673001;-2.17787
4.44212;224.758;0.0164864;-0.0273292;0.0700253;-2.1875
13.2676;224.758;-0.0263853;-0.0175995;0.0662672;-2.15617
22.093;224.758;-0.0573264;-0.0142638;0.0552093;-2.07086
-39.6852;215.933;-0.0236217;-0.0348993;0.0897768;-2.49488
-30.8597;215.933;-0.110706;-0.0331516;0.0967156;-2.64324
-22.0342;215.933;-0.217603;-0.0305701;0.0916958;-2.71878
-13.2088;215.933;-0.282745;-0.0217277;0.0879634;-2.83981
-4.38334;215.933;-0.258786;-0.0233124;0.09377;-2.97626
4.44212;215.933;-0.243161;-0.0204053;0.101584;-3.06461
13.2676;215.933;-0.236875;-0.0127416;0.103321;-3.06619
22.093;215.933;-0.216982;-0.00939211;0.0967058;-3.0145
30.9185;215.933;-0.190114;-0.0080156;0.0910275;-2.94406
39.7439;215.933;-0.184509;-0.00679002;0.0828606;-2.83251
48.5694;215.933;-0.226374;-0.00517444;0.0714901;-2.66531
57.3948;215.933;-0.282106;-0.00436297;0.0595907;-2.43952
66.2203;215.933;-0.344594;-0.00678578;0.0560791;-2.17769
75.0458;215.933;-0.390934;-0.010359;0.0520581;-1.88869
-74.987;207.107;0.310109;-0.0616188;0.0702655;-2.41004
-66.1615;207.107;0.220077;-0.0536123;0.0818629;-2.72985
-57.3361;207.107;0.0527837;-0.0461718;0.095277;-2.98921
-48.5106;207.107;-0.00835472;-0.0446314;0.108853;-3.2762
-39.6852;207.107;-0.0847791;-0.040952;0.118612;-3.48993
-30.8597;207.107;-0.343077;-0.0354475;0.130748;-3.53994
-22.0342;207.107;-0.616261;-0.0293271;0.129179;-3.49786
-13.2088;207.107;-0.691359;-0.0195808;0.12063;-3.57993
-4.38334;207.107;-0.578334;-0.0157012;0.115763;-3.74835
4.44212;207.107;-0.485139;-0.0113516;0.124914;-3.90131
13.2676;207.107;-0.40193;-0.00524573;0.131177;-3.97563
22.093;207.107;-0.315914;-0.00276797;0.128122;-3.98462
30.9185;207.107;-0.244018;-0.000238534;0.12046;-3.94548
39.7439;207.107;-0.213265;0.00417907;0.107939;-3.84423
48.5694;207.107;-0.231486;0.00758402;0.0925188;-3.67909
57.3948;207.107;-0.284992;0.00920763;0.0814331;-3.44338
66.2203;207.107;-0.341313;0.00909122;0.0793605;-3.17714
75.0458;207.107;-0.380589;0.00654916;0.0771656;-2.87871
83.8712;207.107;-0.390712;0.00202937;0.0678901;-2.54871
92.6967;207.107;-0.374898;-0.00169151;0.0495337;-2.17751
-110.289;198.282;0.583516;-0.0411256;0.0267951;-1.59788
-101.463;198.282;0.489507;-0.0550153;0.0508755;-2.09177
-92.6379;198.282;0.390211;-0.06997;0.0707706;-2.57592
