x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0340457;0.0581958;-2.1958
4.44212;224.758;0.0164864;-0.0279786;0.0604104;-2.20199
13.2676;224.758;-0.0263853;-0.0182888;0.0567156;-2.1689
22.093;224.758;-0.0573264;-0.0150721;0.0458203;-2.08401
-39.6852;215.933;-0.0236217;-0.0363479;0.0795104;-2.51401
-30.8597;215.933;-0.110706;-0.034541;0.0868055;-2.66137
-22.0342;215.933;-0.217603;-0.0316181;0.0822105;-2.73603
-13.2088;215.933;-0.282745;-0.0223826;0.0783021;-2.85518
-4.38334;215.933;-0.258786;-0.0241065;0.0836587;-2.99081
4.44212;215.933;-0.243161;-0.0211516;0.0911992;-3.07692
13.2676;215.933;-0.236875;-0.0136555;0.0933491;-3.0767
22.093;215.933;-0.216982;-0.01064;0.0869236;-3.02497
30.9185;215.933;-0.190114;-0.00934595;0.0814549;-2.95505
39.7439;215.933;-0.184509;-0.00774177;0.0727631;-2.84255
48.5694;215.933;-0.226374;-0.00588428;0.0610591;-2.67435
57.3948;215.933;-0.282106;-0.00517037;0.0486351;-2.44854
66.2203;215.933;-0.344594;-0.00714346;0.0453364;-2.18803
75.0458;215.933;-0.390934;-0.0103448;0.0417504;-1.90015
-74.987;207.107;0.310109;-0.0623663;0.0621772;-2.42763
-66.1615;207.107;0.220077;-0.0540899;0.0735005;-2.74622
-57.3361;207.107;0.0527837;-0.0470791;0.0868927;-3.00657
-48.5106;207.107;-0.00835472;-0.0463118;0.10033;-3.29575
-39.6852;207.107;-0.0847791;-0.0429279;0.109901;-3.50898
-30.8597;207.107;-0.343077;-0.0371766;0.122447;-3.55744
-22.0342;207.107;-0.616261;-0.0304074;0.121047;-3.5137
-13.2088;207.107;-0.691359;-0.0203847;0.111788;-3.59373
-4.38334;207.107;-0.578334;-0.0166765;0.105911;-3.76083
4.44212;207.107;-0.485139;-0.012391;0.114787;-3.91191
13.2676;207.107;-0.40193;-0.00627189;0.121651;-3.98461
22.093;207.107;-0.315914;-0.00382471;0.118686;-3.99252
30.9185;207.107;-0.244018;-0.00120568;0.110882;-3.95276
39.7439;207.107;-0.213265;0.00344988;0.0978004;-3.85072
48.5694;207.107;-0.231486;0.00695339;0.082158;-3.68471
57.3948;207.107;-0.284992;0.00830499;0.0708814;-3.44886
66.2203;207.107;-0.341313;0.00839988;0.0691351;-3.18317
75.0458;207.107;-0.380589;0.00635915;0.0674189;-2.88639
83.8712;207.107;-0.390712;0.00193381;0.0580214;-2.55792
92.6967;207.107;-0.374898;-0.00242259;0.0389515;-2.18887
-110.289;198.282;0.583516;-0.0418518;0.0177057;-1.61419
-101.463;198.282;0.489507;-0.0565233;0.0427679;-2.10864
-92.6379;198.282;0.390211;-0.0716897;0.0634029;-2.59387
-83.8124;198.282;0.339983;-0.0774739;0.0737551;-3.04404
-74.987;198.282;0.263229;-0.0703178;0.0817594;-3.45587
-66.1615;198.282;0.117529;-0.0560249;0.0896133;-3.76484
-57.3361;198.282;-0.0883866;-0.045686;0.10683;-4.01089
-48.5106;198.282;-0.117861;-0.0466437;0.118492;-4.28375
-39.6852;198.282;-0.151734;-0.0435942;0.125061;-4.51402
-30.8597;198.282;-0.371237;-0.0365969;0.138279;-4.58712
-22.0342;198.282;-0.571981;-0.0307729;0.138495;-4.57774
-13.2088;198.282;-0.599976;-0.0221436;0.128425;-4.66141
-4.38334;198.282;-0.463282;-0.0169038;0.118479;-4.82036
4.44212;198.282;-0.364679;-0.0118397;0.126352;-4.97039
13.2676;198.282;-0.290782;-0.0049813;0.136552;-5.05605
22.093;198.282;-0.237665;0.000952483;0.136517;-5.0625
30.9185;198.282;-0.20546;0.00677396;0.128036;-5.00001
39.7439;198.282;-0.194017;0.0124873;0.114082;-4.8799
48.5694;198.282;-0.199538;0.0158734;0.100306;-4.71288
57.3948;198.282;-0.240019;0.0176172;0.0911528;-4.48104
66.2203;198.282;-0.284398;0.0203545;0.0901761;-4.21558
75.0458;198.282;-0.313877;0.0209445;0.0863809;-3.90947
83.8712;198.282;-0.315215;0.0180769;0.0765123;-3.56163
92.6967;198.282;-0.30735;0.0127112;0.0607727;-3.17806
101.522;198.282;-0.292857;0.0058212;0.04741;-2.76679
110.348;198.282;-0.266497;-0.00318187;0.0326948;-2.33028
-101.463;189.456;0.583998;-0.0800816;0.0600998;-3.11035
-92.6379;189.456;0.499634;-0.0912827;0.0753694;-3.60953
-83.8124;189.456;0.376132;-0.0930286;0.0893582;-4.04743
-74.987;189.456;0.209713;-0.0805671;0.0996185;-4.41738
-66.1615;189.456;0.0105991;-0.0590832;0.111145;-4.74227
-57.3361;189.456;-0.165576;-0.0448673;0.11721;-4.96129
-48.5106;189.456;-0.22232;-0.0438336;0.125364;-5.2091
-39.6852;189.456;-0.204346;-0.0409307;0.128489;-5.49729
-30.8597;189.456;-0.258025;-0.0342554;0.139064;-5.71564
-22.0342;189.456;-0.310302;-0.0263268;0.141272;-5.84511
-13.2088;189.456;-0.287012;-0.0171013;0.134862;-5.96828
-4.38334;189.456;-0.184105;-0.0109894;0.127748;-6.09986
4.44212;189.456;-0.130452;-0.00644043;0.134637;-6.19889
13.2676;189.456;-0.107682;-0.00101782;0.144265;-6.22611
22.093;189.456;-0.107904;0.00610218;0.14614;-6.18123
30.9185;189.456;-0.11755;0.0134928;0.139112;-6.07926
39.7439;189.456;-0.125036;0.019112;0.126768;-5.93582
48.5694;189.456;-0.12687;0.0215052;0.115963;-5.75888
57.3948;189.456;-0.15668;0.0238623;0.109455;-5.52536
66.2203;189.456;-0.192424;0.0281448;0.106443;-5.25307
75.0458;189.456;-0.217161;0.0308873;0.0999668;-4.93597
83.8712;189.456;-0.224744;0.0301066;0.0885681;-4.57507
92.6967;189.456;-0.224059;0.02562;0.0747509;-4.17513
101.522;189.456;-0.222112;0.0186131;0.0621124;-3.74221
110.348;189.456;-0.204009;0.01057;0.0486671;-3.27262
119.173;189.456;-0.165647;0.000229472;0.031928;-2.79092
127.998;189.456;-0.110056;-0.0118146;0.0143792;-2.28454
136.824;189.456;-0.089791;-0.0261517;-0.00653569;-1.71536
-127.94;180.631;0.74136;-0.06706;0.0128942;-2.31051
-119.114;180.631;0.686113;-0.0795277;0.0335562;-2.88925
-110.289;180.631;0.664279;-0.093478;0.0549381;-3.47184
-101.463;180.631;0.664402;-0.106436;0.0692344;-4.01635
-92.6379;180.631;0.523733;-0.113774;0.0917174;-4.49118
-83.8124;180.631;0.277093;-0.113161;0.117306;-4.85967
-74.987;180.631;0.0972331;-0.0973545;0.132435;-5.26236
-66.1615;180.631;0.0192403;-0.0693743;0.131321;-5.71346
-57.3361;180.631;-0.0384827;-0.0485257;0.120688;-6.01238
-48.5106;180.631;-0.169323;-0.0419004;0.128568;-6.24927
-39.6852;180.631;-0.144168;-0.0415936;0.131729;-6.52109
-30.8597;180.631;-0.0963;-0.0381615;0.138803;-6.79765
-22.0342;180.631;-0.0527723;-0.0310954;0.141437;-7.00071
-13.2088;180.631;-0.0100783;-0.021767;0.13963;-7.14852
-4.38334;180.631;0.0303358;-0.0143432;0.137942;-7.25385
4.44212;180.631;0.0252143;-0.00948845;0.143865;-7.30517
13.2676;180.631;0.00450403;-0.0027098;0.15196;-7.29851
22.093;180.631;-0.018546;0.00633645;0.154867;-7.2362
30.9185;180.631;-0.0338622;0.0154745;0.150628;-7.12812
39.7439;180.631;-0.0388275;0.0221731;0.141209;-6.98052
48.5694;180.631;-0.0408076;0.0249737;0.131811;-6.79266
57.3948;180.631;-0.0684124;0.0278279;0.126075;-6.55174
66.2203;180.631;-0.0989539;0.0323324;0.120577;-6.27028
75.0458;180.631;-0.11699;0.0361384;0.112353;-5.94512
83.8712;180.631;-0.123474;0.037641;0.102127;-5.57423
92.6967;180.631;-0.135698;0.036217;0.0919337;-5.15643
101.522;180.631;-0.159817;0.0313483;0.0817144;-4.69444
