x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0197555;0.066356;-2.20499
4.44212;224.758;0.0164864;-0.0140288;0.068151;-2.21139
13.2676;224.758;-0.0263853;-0.00398615;0.0638281;-2.18259
22.093;224.758;-0.0573264;-0.000133245;0.0529121;-2.10524
-39.6852;215.933;-0.0236217;-0.022214;0.0838613;-2.52534
-30.8597;215.933;-0.110706;-0.0200957;0.090406;-2.67192
-22.0342;215.933;-0.217603;-0.0164873;0.0854078;-2.74589
-13.2088;215.933;-0.282745;-0.00688679;0.0819799;-2.86836
-4.38334;215.933;-0.258786;-0.00890766;0.0886571;-3.00786
4.44212;215.933;-0.243161;-0.00674179;0.0970144;-3.09638
13.2676;215.933;-0.236875;0.00117241;0.0994444;-3.10372
22.093;215.933;-0.216982;0.0049546;0.0934126;-3.05991
30.9185;215.933;-0.190114;0.00628421;0.0875698;-2.99139
39.7439;215.933;-0.184509;0.00776987;0.0783754;-2.87741
48.5694;215.933;-0.226374;0.00959913;0.0662207;-2.70697
57.3948;215.933;-0.282106;0.0102586;0.0539808;-2.47973
66.2203;215.933;-0.344594;0.00762463;0.0518974;-2.21842
75.0458;215.933;-0.390934;0.00368955;0.0493395;-1.92941
-74.987;207.107;0.310109;-0.0475867;0.0623163;-2.4372
-66.1615;207.107;0.220077;-0.0386529;0.0729242;-2.75628
-57.3361;207.107;0.0527837;-0.0306932;0.0859959;-3.0197
-48.5106;207.107;-0.00835472;-0.0300092;0.0992679;-3.31389
-39.6852;207.107;-0.0847791;-0.027258;0.108909;-3.53139
-30.8597;207.107;-0.343077;-0.0218397;0.121407;-3.57768
-22.0342;207.107;-0.616261;-0.0150364;0.120278;-3.53205
-13.2088;207.107;-0.691359;-0.00450499;0.112267;-3.61936
-4.38334;207.107;-0.578334;-0.000428652;0.108195;-3.79582
4.44212;207.107;-0.485139;0.00379833;0.118469;-3.95458
13.2676;207.107;-0.40193;0.0102332;0.125265;-4.03206
22.093;207.107;-0.315914;0.0131995;0.123268;-4.04902
30.9185;207.107;-0.244018;0.0153338;0.115732;-4.01177
39.7439;207.107;-0.213265;0.0194201;0.101763;-3.90749
48.5694;207.107;-0.231486;0.0227916;0.0849327;-3.73905
57.3948;207.107;-0.284992;0.0243389;0.0742204;-3.50292
66.2203;207.107;-0.341313;0.0239188;0.0738417;-3.23568
75.0458;207.107;-0.380589;0.0210017;0.0730349;-2.93607
83.8712;207.107;-0.390712;0.0160808;0.0644253;-2.60319
92.6967;207.107;-0.374898;0.0118928;0.0454155;-2.22613
-110.289;198.282;0.583516;-0.0290641;0.0227285;-1.63756
-101.463;198.282;0.489507;-0.0418854;0.0437048;-2.13018
-92.6379;198.282;0.390211;-0.0565543;0.0621567;-2.61669
-83.8124;198.282;0.339983;-0.0630889;0.072332;-3.07148
-74.987;198.282;0.263229;-0.0562998;0.0799337;-3.48683
-66.1615;198.282;0.117529;-0.0413047;0.087363;-3.79796
-57.3361;198.282;-0.0883866;-0.0287503;0.103037;-4.04444
-48.5106;198.282;-0.117861;-0.0286793;0.113405;-4.3214
-39.6852;198.282;-0.151734;-0.0260689;0.119164;-4.55595
-30.8597;198.282;-0.371237;-0.0201353;0.13135;-4.62565
-22.0342;198.282;-0.571981;-0.0147696;0.132094;-4.61905
-13.2088;198.282;-0.599976;-0.00555239;0.124053;-4.71494
-4.38334;198.282;-0.463282;0.000552143;0.116393;-4.88741
4.44212;198.282;-0.364679;0.00578913;0.125622;-5.04701
13.2676;198.282;-0.290782;0.0125844;0.136142;-5.13825
22.093;198.282;-0.237665;0.0185401;0.137511;-5.15186
30.9185;198.282;-0.20546;0.023908;0.130131;-5.09146
39.7439;198.282;-0.194017;0.0290258;0.11591;-4.96876
48.5694;198.282;-0.199538;0.0320063;0.101094;-4.79813
57.3948;198.282;-0.240019;0.0338959;0.09209;-4.56355
66.2203;198.282;-0.284398;0.0358919;0.0917435;-4.29147
75.0458;198.282;-0.313877;0.0356137;0.0881899;-3.97807
83.8712;198.282;-0.315215;0.032212;0.0784386;-3.62355
92.6967;198.282;-0.30735;0.0267745;0.0630583;-3.23243
101.522;198.282;-0.292857;0.0197067;0.0501214;-2.81296
110.348;198.282;-0.266497;0.0101468;0.0350616;-2.36638
-101.463;189.456;0.583998;-0.0645361;0.0569227;-3.15098
-92.6379;189.456;0.499634;-0.075937;0.070931;-3.65536
-83.8124;189.456;0.376132;-0.0790997;0.0859815;-4.10147
-74.987;189.456;0.209713;-0.0670285;0.0967263;-4.47755
-66.1615;189.456;0.0105991;-0.0442947;0.106977;-4.80437
-57.3361;189.456;-0.165576;-0.0279026;0.111486;-5.02457
-48.5106;189.456;-0.22232;-0.0254987;0.118001;-5.27782
-39.6852;189.456;-0.204346;-0.0225574;0.119521;-5.57325
-30.8597;189.456;-0.258025;-0.0169902;0.127681;-5.78941
-22.0342;189.456;-0.310302;-0.00964276;0.129932;-5.92446
-13.2088;189.456;-0.287012;-0.000152924;0.125114;-6.06037
-4.38334;189.456;-0.184105;0.00664246;0.119901;-6.20618
4.44212;189.456;-0.130452;0.0113343;0.127892;-6.31537
13.2676;189.456;-0.107682;0.0160856;0.138371;-6.34718
22.093;189.456;-0.107904;0.0228193;0.142163;-6.30669
30.9185;189.456;-0.11755;0.0302716;0.136817;-6.20639
39.7439;189.456;-0.125036;0.0361403;0.124932;-6.06125
48.5694;189.456;-0.12687;0.0381914;0.113913;-5.88134
57.3948;189.456;-0.15668;0.039994;0.107202;-5.64191
66.2203;189.456;-0.192424;0.0431747;0.104037;-5.35813
75.0458;189.456;-0.217161;0.0450599;0.0973853;-5.02901
83.8712;189.456;-0.224744;0.0439212;0.0858919;-4.65797
92.6967;189.456;-0.224059;0.0393247;0.0724433;-4.25004
101.522;189.456;-0.222112;0.0320885;0.0608137;-3.8088
110.348;189.456;-0.204009;0.0235257;0.0478328;-3.32805
119.173;189.456;-0.165647;0.013304;0.031682;-2.836
127.998;189.456;-0.110056;0.00208075;0.0156941;-2.32101
136.824;189.456;-0.089791;-0.0133746;-0.00471942;-1.73983
-127.94;180.631;0.74136;-0.0549785;0.0147125;-2.35689
-119.114;180.631;0.686113;-0.0671963;0.0345119;-2.94639
-110.289;180.631;0.664279;-0.0794323;0.0526021;-3.53384
-101.463;180.631;0.664402;-0.0918461;0.0642715;-4.08287
-92.6379;180.631;0.523733;-0.100022;0.0856742;-4.56284
-83.8124;180.631;0.277093;-0.0995249;0.111512;-4.9346
-74.987;180.631;0.0972331;-0.0827853;0.126591;-5.34424
-66.1615;180.631;0.0192403;-0.0536436;0.124194;-5.80275
-57.3361;180.631;-0.0384827;-0.0321204;0.112058;-6.10806
-48.5106;180.631;-0.169323;-0.0249511;0.11787;-6.35351
-39.6852;180.631;-0.144168;-0.0242738;0.119612;-6.63749
-30.8597;180.631;-0.0963;-0.0209954;0.125107;-6.91726
-22.0342;180.631;-0.0527723;-0.0142115;0.127813;-7.12625
-13.2088;180.631;-0.0100783;-0.0051554;0.126674;-7.28272
-4.38334;180.631;0.0303358;0.00225841;0.125772;-7.39813
4.44212;180.631;0.0252143;0.00722487;0.132358;-7.4601
13.2676;180.631;0.00450403;0.0130434;0.142012;-7.45933
22.093;180.631;-0.018546;0.021402;0.146944;-7.39905
30.9185;180.631;-0.0338622;0.0312136;0.144207;-7.29162
39.7439;180.631;-0.0388275;0.0393771;0.135492;-7.14441
48.5694;180.631;-0.0408076;0.0423355;0.126895;-6.9568
57.3948;180.631;-0.0684124;0.0444934;0.121034;-6.70949
66.2203;180.631;-0.0989539;0.0480262;0.115065;-6.41441
75.0458;180.631;-0.11699;0.0512219;0.107229;-6.07547
83.8712;180.631;-0.123474;0.0523142;0.0978373;-5.69241
92.6967;180.631;-0.135698;0.050348;0.0879835;-5.26263
101.522;180.631;-0.159817;0.0449803;0.0780111;-4.78809
110.348;180.631;-0.164297;0.0348452;0.0626689;-4.27583
119.173;180.631;-0.142405;0.0234464;0.0445643;-3.74364
127.998;180.631;-0.0925073;0.0140093;0.027864;-3.20375
136.824;180.631;-0.0336097;0.00280269;0.0131377;-2.65815
145.649;180.631;-0.0379364;-0.0103163;-0.00887009;-2.02336
154.475;180.631;-0.0880527;-0.0311339;-0.0358195;-1.289
-136.765;171.805;0.823981;-0.0667541;0.0156744;-2.6031
-127.94;171.805;0.752558;-0.0764635;0.0329107;-3.22329
-119.114;171.805;0.659385;-0.0887849;0.0546792;-3.83501
-110.289;171.805;0.605675;-0.102746;0.073632;-4.43779
-101.463;171.805;0.586648;-0.114528;0.0850302;-4.98953
-92.6379;171.805;0.353907;-0.120765;0.114215;-5.42488
-83.8124;171.805;0.0423124;-0.119145;0.151174;-5.79518
-74.987;171.805;0.0235992;-0.101806;0.159914;-6.27977
-66.1615;171.805;0.190632;-0.0712018;0.136488;-6.85556
-57.3361;171.805;0.257199;-0.0465787;0.111967;-7.26113
-48.5106;171.805;0.104918;-0.0367401;0.118475;-7.51846
-39.6852;171.805;0.0433318;-0.0316312;0.131456;-7.76901
-30.8597;171.805;0.0524267;-0.0259261;0.143836;-8.02958
-22.0342;171.805;0.0785416;-0.0181144;0.149131;-8.23171
-13.2088;171.805;0.0910024;-0.00822046;0.14962;-8.37049
-4.38334;171.805;0.078394;0.00166188;0.150013;-8.45428
4.44212;171.805;0.0379231;0.00938182;0.153249;-8.4902
13.2676;171.805;0.0116114;0.0151131;0.160646;-8.48733
22.093;171.805;0.000758321;0.0235798;0.165969;-8.43942
30.9185;171.805;0.00878433;0.0343063;0.164509;-8.34735
39.7439;171.805;0.025114;0.0443244;0.156729;-8.20893
48.5694;171.805;0.0270535;0.0497604;0.147904;-8.01565
57.3948;171.805;0.00249064;0.0535686;0.140533;-7.76091
66.2203;171.805;-0.0158436;0.0579938;0.132243;-7.46088
75.0458;171.805;-0.019499;0.0618985;0.123262;-7.11799
83.8712;171.805;-0.0225791;0.0641188;0.115471;-6.72414
92.6967;171.805;-0.0516835;0.0640135;0.110063;-6.26925
101.522;171.805;-0.107861;0.0612426;0.102259;-5.76216
110.348;171.805;-0.127719;0.0525056;0.0832242;-5.22348
119.173;171.805;-0.118421;0.0418946;0.0610963;-4.66145
127.998;171.805;-0.0956692;0.0318085;0.0427585;-4.0802
136.824;171.805;-0.0720438;0.022582;0.0288874;-3.48788
145.649;171.805;-0.000470801;0.00625532;0.0116543;-2.89373
154.475;171.805;-0.0605814;-0.00961816;-0.00848566;-2.18216
163.3;171.805;-0.197614;-0.0323652;-0.024838;-1.41674
-145.591;162.98;0.837597;-0.074278;0.0196073;-2.75013
-136.765;162.98;0.816915;-0.0860706;0.0349409;-3.42897
-127.94;162.98;0.763065;-0.0940216;0.0525767;-4.0906
-119.114;162.98;0.671533;-0.104033;0.0723997;-4.70885
-110.289;162.98;0.60992;-0.115168;0.0881006;-5.3134
-101.463;162.98;0.578392;-0.124556;0.0967811;-5.86515
-92.6379;162.98;0.369591;-0.13026;0.123059;-6.34326
-83.8124;162.98;0.145807;-0.128675;0.15295;-6.77684
-74.987;162.98;0.285139;-0.110543;0.151987;-7.33117
-66.1615;162.98;0.504146;-0.0798037;0.122186;-7.91443
-57.3361;162.98;0.49011;-0.0532062;0.103563;-8.35067
-48.5106;162.98;0.316794;-0.0430781;0.118657;-8.61739
-39.6852;162.98;0.244764;-0.0358165;0.140829;-8.86349
-30.8597;162.98;0.227106;-0.0282679;0.161272;-9.10406
-22.0342;162.98;0.207122;-0.019637;0.172845;-9.292
-13.2088;162.98;0.171305;-0.00864524;0.177101;-9.41654
-4.38334;162.98;0.1276;0.00398431;0.178915;-9.48622
4.44212;162.98;0.0853959;0.0144765;0.180808;-9.51892
13.2676;162.98;0.0692868;0.0215078;0.185523;-9.52497
22.093;162.98;0.0652888;0.0311338;0.189137;-9.48467
30.9185;162.98;0.0765865;0.0424333;0.188175;-9.39683
39.7439;162.98;0.0964684;0.0525701;0.182605;-9.2609
48.5694;162.98;0.107276;0.0585151;0.176241;-9.06803
57.3948;162.98;0.0852653;0.0635617;0.167451;-8.80247
66.2203;162.98;0.0618384;0.0690259;0.15548;-8.48434
75.0458;162.98;0.0532975;0.0737143;0.143476;-8.12472
83.8712;162.98;0.0460011;0.0768921;0.134772;-7.71676
92.6967;162.98;0.0134802;0.0777726;0.130672;-7.24712
101.522;162.98;-0.0480878;0.0771172;0.125053;-6.72648
110.348;162.98;-0.0498414;0.0706576;0.104099;-6.19137
119.173;162.98;-0.0175978;0.0609915;0.0777754;-5.62777
127.998;162.98;0.0241493;0.0501247;0.0556218;-5.03541
136.824;162.98;0.0615579;0.037857;0.0394414;-4.4237
145.649;162.98;0.0962492;0.022253;0.0212068;-3.79553
154.475;162.98;0.0230146;0.00781366;0.00357336;-3.0575
163.3;162.98;-0.0723203;-0.00895228;-0.00281324;-2.28808
-163.242;154.154;0.886553;-0.0526257;0.00347496;-2.02002
-154.416;154.154;0.826943;-0.0724371;0.0210955;-2.78564
-145.591;154.154;0.800904;-0.0889969;0.0369779;-3.53095
-136.765;154.154;0.802877;-0.0998125;0.0506321;-4.25303
-127.94;154.154;0.768334;-0.108498;0.0681656;-4.94336
-119.114;154.154;0.703513;-0.116608;0.0852822;-5.58755
-110.289;154.154;0.667398;-0.12442;0.0964489;-6.20153
-101.463;154.154;0.671508;-0.129378;0.0998494;-6.78584
-92.6379;154.154;0.564537;-0.130955;0.11321;-7.33544
-83.8124;154.154;0.484761;-0.126566;0.127789;-7.84585
-74.987;154.154;0.566829;-0.106017;0.126531;-8.43112
-66.1615;154.154;0.636294;-0.0776437;0.109131;-8.94373
-57.3361;154.154;0.552936;-0.05545;0.10348;-9.33272
-48.5106;154.154;0.39265;-0.0484267;0.124004;-9.60779
-39.6852;154.154;0.352508;-0.0411096;0.150275;-9.88133
-30.8597;154.154;0.341842;-0.0324098;0.173422;-10.1292
-22.0342;154.154;0.324446;-0.0236026;0.187507;-10.3269
-13.2088;154.154;0.286319;-0.0126103;0.19478;-10.4608
-4.38334;154.154;0.23356;0.00121018;0.200994;-10.537
4.44212;154.154;0.186996;0.0143167;0.20609;-10.572
13.2676;154.154;0.170387;0.0239088;0.210666;-10.576
22.093;154.154;0.146456;0.0369863;0.212505;-10.5215
30.9185;154.154;0.129622;0.0507968;0.210904;-10.4161
39.7439;154.154;0.126977;0.0621935;0.206332;-10.2672
48.5694;154.154;0.12816;0.0689354;0.202703;-10.0648
57.3948;154.154;0.0921526;0.0748017;0.195609;-9.78135
66.2203;154.154;0.0547012;0.0809351;0.182783;-9.44377
75.0458;154.154;0.049547;0.0855881;0.167622;-9.07472
83.8712;154.154;0.0617202;0.0886042;0.154138;-8.6668
92.6967;154.154;0.0582865;0.0890139;0.145057;-8.19858
101.522;154.154;0.0266926;0.0880727;0.139006;-7.67576
110.348;154.154;0.0431097;0.0824595;0.121744;-7.1415
119.173;154.154;0.0870945;0.0739104;0.0976924;-6.57796
127.998;154.154;0.129544;0.0626522;0.0735175;-5.97318
136.824;154.154;0.143435;0.0490452;0.0529241;-5.32687
145.649;154.154;0.142593;0.0340795;0.0318587;-4.65349
154.475;154.154;0.0801879;0.0192697;0.0134647;-3.9105
163.3;154.154;0.000977632;0.00561711;0.00599523;-3.11654
172.126;154.154;-0.0531517;-0.00497743;0.00650008;-2.34339
180.951;154.154;-0.0311223;-0.0145325;0.00473324;-1.53943
-172.067;145.329;0.807606;-0.0439712;-0.00163302;-1.91537
-163.242;145.329;0.847531;-0.0629791;0.0130179;-2.73054
-154.416;145.329;0.806696;-0.0806998;0.0304467;-3.52129
-145.591;145.329;0.782828;-0.0960766;0.045186;-4.29345
-136.765;145.329;0.780434;-0.110544;0.0617769;-5.04816
-127.94;145.329;0.754241;-0.121383;0.07836;-5.77042
-119.114;145.329;0.712524;-0.129721;0.0928351;-6.44159
-110.289;145.329;0.691507;-0.136357;0.102177;-7.08128
-101.463;145.329;0.704234;-0.137564;0.104527;-7.70175
-92.6379;145.329;0.680252;-0.131886;0.107999;-8.29934
-83.8124;145.329;0.669418;-0.123849;0.115839;-8.86575
-74.987;145.329;0.679457;-0.106465;0.114819;-9.39871
-66.1615;145.329;0.646387;-0.0840639;0.108541;-9.85744
-57.3361;145.329;0.543389;-0.0665332;0.111237;-10.2286
-48.5106;145.329;0.422617;-0.0604935;0.131144;-10.5231
-39.6852;145.329;0.396665;-0.0514165;0.157355;-10.831
-30.8597;145.329;0.386366;-0.0403216;0.179362;-11.096
-22.0342;145.329;0.368195;-0.0298273;0.193972;-11.3114
-13.2088;145.329;0.326093;-0.0172335;0.204413;-11.4622
-4.38334;145.329;0.264675;-0.00160963;0.216985;-11.5467
4.44212;145.329;0.208638;0.0139992;0.227327;-11.5777
13.2676;145.329;0.185411;0.0261467;0.233892;-11.5695
22.093;145.329;0.155235;0.0408533;0.234904;-11.5041
30.9185;145.329;0.128264;0.0558534;0.231527;-11.3899
39.7439;145.329;0.111464;0.0688764;0.22546;-11.2309
48.5694;145.329;0.100066;0.0778005;0.222117;-11.0141
57.3948;145.329;0.0684286;0.0844534;0.217864;-10.7238
66.2203;145.329;0.0461578;0.0908939;0.208016;-10.3873
75.0458;145.329;0.06268;0.096019;0.192672;-10.0259
83.8712;145.329;0.100952;0.0995248;0.174387;-9.62632
92.6967;145.329;0.131164;0.0993256;0.157212;-9.1627
101.522;145.329;0.137413;0.0972537;0.147355;-8.64434
110.348;145.329;0.153527;0.092667;0.135058;-8.10129
119.173;145.329;0.174566;0.0866526;0.116353;-7.51707
127.998;145.329;0.187155;0.0767931;0.0926504;-6.88052
136.824;145.329;0.179387;0.0620687;0.0684388;-6.19482
145.649;145.329;0.162699;0.0470059;0.0447868;-5.48205
154.475;145.329;0.118982;0.0322943;0.0231824;-4.724
163.3;145.329;0.0580524;0.0175593;0.0120547;-3.93302
172.126;145.329;0.00154549;0.00384372;0.00615918;-3.11228
180.951;145.329;0.00270379;-0.00809843;0.00296291;-2.30563
189.777;145.329;-0.0437607;-0.0251973;-0.00596069;-1.43766
-172.067;136.504;0.805649;-0.0486219;0.0063796;-2.58263
-163.242;136.504;0.813697;-0.068246;0.0189308;-3.4311
-154.416;136.504;0.794596;-0.0867446;0.0356208;-4.24288
-145.591;136.504;0.77576;-0.10349;0.0530698;-5.03529
-136.765;136.504;0.75271;-0.120278;0.0702339;-5.80987
-127.94;136.504;0.723323;-0.131676;0.0835149;-6.54715
-119.114;136.504;0.691541;-0.140089;0.0938389;-7.23861
-110.289;136.504;0.668655;-0.147035;0.102751;-7.9015
-101.463;136.504;0.664742;-0.147404;0.107681;-8.53878
-92.6379;136.504;0.665932;-0.137267;0.108754;-9.13979
-83.8124;136.504;0.651805;-0.127875;0.11727;-9.71177
-74.987;136.504;0.639557;-0.115555;0.121148;-10.2448
-66.1615;136.504;0.594988;-0.0998062;0.122643;-10.7092
-57.3361;136.504;0.513426;-0.0847428;0.129609;-11.1018
-48.5106;136.504;0.432535;-0.0744993;0.147523;-11.4384
-39.6852;136.504;0.396839;-0.0628177;0.171529;-11.7595
-30.8597;136.504;0.368579;-0.0492413;0.191752;-12.0302
-22.0342;136.504;0.331408;-0.0365571;0.207083;-12.2476
-13.2088;136.504;0.273207;-0.0221651;0.220146;-12.3979
-4.38334;136.504;0.201181;-0.00488776;0.236028;-12.4803
4.44212;136.504;0.140583;0.013051;0.249751;-12.5064
13.2676;136.504;0.122599;0.0285065;0.25737;-12.5053
22.093;136.504;0.114553;0.0445816;0.25713;-12.4591
30.9185;136.504;0.107246;0.0601065;0.250534;-12.3569
39.7439;136.504;0.0950112;0.0744794;0.240177;-12.1925
48.5694;136.504;0.0769003;0.0870919;0.232998;-11.9643
57.3948;136.504;0.0582407;0.0969888;0.229707;-11.6792
66.2203;136.504;0.0627894;0.104857;0.22449;-11.3573
75.0458;136.504;0.0885316;0.111734;0.212419;-10.9987
83.8712;136.504;0.120064;0.116818;0.193366;-10.5823
92.6967;136.504;0.148358;0.116891;0.170821;-10.0937
101.522;136.504;0.182392;0.114355;0.155804;-9.57325
110.348;136.504;0.193415;0.110938;0.145038;-9.01771
119.173;136.504;0.185475;0.106634;0.129526;-8.40245
127.998;136.504;0.174166;0.0970969;0.106897;-7.73202
136.824;136.504;0.170106;0.0811059;0.0815612;-7.02361
145.649;136.504;0.157588;0.0652204;0.0573591;-6.28649
154.475;136.504;0.130062;0.0495649;0.0341814;-5.51143
163.3;136.504;0.0786284;0.0343786;0.019061;-4.70145
172.126;136.504;0.020828;0.0172557;0.00689709;-3.86311
180.951;136.504;-0.00265896;-0.00249395;-0.00539324;-3.01616
189.777;136.504;-0.0116348;-0.0198992;-0.00989728;-2.14354
-180.892;127.678;0.828924;-0.0288317;0.0019088;-2.35373
-172.067;127.678;0.801448;-0.0470099;0.01071;-3.21632
-163.242;127.678;0.772076;-0.0733602;0.0296218;-4.0986
-154.416;127.678;0.763932;-0.0958374;0.0470204;-4.94237
-145.591;127.678;0.747952;-0.115422;0.0653867;-5.76291
-136.765;127.678;0.716373;-0.131401;0.0819371;-6.55488
-127.94;127.678;0.686062;-0.139927;0.0907439;-7.30425
-119.114;127.678;0.656039;-0.146135;0.096215;-8.01726
-110.289;127.678;0.630273;-0.15245;0.104138;-8.70693
-101.463;127.678;0.619002;-0.153632;0.112562;-9.36549
-92.6379;127.678;0.603199;-0.144226;0.118326;-9.9779
-83.8124;127.678;0.570625;-0.134809;0.128248;-10.5522
-74.987;127.678;0.547975;-0.12657;0.13615;-11.0938
-66.1615;127.678;0.515915;-0.116008;0.144398;-11.5776
-57.3361;127.678;0.464648;-0.102125;0.156818;-11.9925
-48.5106;127.678;0.406221;-0.0870987;0.175145;-12.3497
-39.6852;127.678;0.364236;-0.0729992;0.197281;-12.6879
