x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.011794;0.0583785;-2.23103
4.44212;224.758;0.0164864;-0.00594907;0.0599855;-2.2365
13.2676;224.758;-0.0263853;0.00384272;0.0559194;-2.20793
22.093;224.758;-0.0573264;0.0074642;0.0453438;-2.13105
-39.6852;215.933;-0.0236217;-0.0151787;0.0767927;-2.55914
-30.8597;215.933;-0.110706;-0.012868;0.0830261;-2.70423
-22.0342;215.933;-0.217603;-0.0091817;0.0784455;-2.77839
-13.2088;215.933;-0.282745;0.000631367;0.0753408;-2.90045
-4.38334;215.933;-0.258786;-0.000807121;0.0813694;-3.03834
4.44212;215.933;-0.243161;0.00170169;0.0895954;-3.12666
13.2676;215.933;-0.236875;0.00939388;0.0923031;-3.13413
22.093;215.933;-0.216982;0.0129846;0.0866448;-3.09162
30.9185;215.933;-0.190114;0.0142213;0.0798638;-3.02077
39.7439;215.933;-0.184509;0.0161889;0.0691722;-2.90219
48.5694;215.933;-0.226374;0.0183186;0.0566651;-2.73012
57.3948;215.933;-0.282106;0.0192668;0.0452107;-2.5046
66.2203;215.933;-0.344594;0.0174104;0.0431606;-2.24397
75.0458;215.933;-0.390934;0.0141603;0.0405529;-1.95324
-74.987;207.107;0.310109;-0.0397203;0.056947;-2.47067
-66.1615;207.107;0.220077;-0.03108;0.0672805;-2.79107
-57.3361;207.107;0.0527837;-0.0237802;0.0810914;-3.05707
-48.5106;207.107;-0.00835472;-0.0229539;0.0942846;-3.35146
-39.6852;207.107;-0.0847791;-0.0198399;0.103438;-3.56756
-30.8597;207.107;-0.343077;-0.0145094;0.11602;-3.6136
-22.0342;207.107;-0.616261;-0.00783595;0.115453;-3.56929
-13.2088;207.107;-0.691359;0.00280297;0.107337;-3.65621
-4.38334;207.107;-0.578334;0.00732863;0.102359;-3.83072
4.44212;207.107;-0.485139;0.0119593;0.112038;-3.98739
13.2676;207.107;-0.40193;0.0183778;0.118779;-4.06392
22.093;207.107;-0.315914;0.0214841;0.116727;-4.08129
30.9185;207.107;-0.244018;0.0237606;0.107966;-4.04069
39.7439;207.107;-0.213265;0.0282777;0.0924873;-3.9312
48.5694;207.107;-0.231486;0.0319957;0.0754497;-3.76053
57.3948;207.107;-0.284992;0.03363;0.0656409;-3.52704
66.2203;207.107;-0.341313;0.0334905;0.0649958;-3.26013
