x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0230195;0.0692677;-2.2151
4.44212;224.758;0.0164864;-0.0172919;0.0708327;-2.21924
13.2676;224.758;-0.0263853;-0.00733828;0.0659265;-2.18706
22.093;224.758;-0.0573264;-0.00346027;0.054979;-2.1077
-39.6852;215.933;-0.0236217;-0.0255849;0.0893189;-2.53515
-30.8597;215.933;-0.110706;-0.0234124;0.0960248;-2.68207
-22.0342;215.933;-0.217603;-0.0200114;0.0908923;-2.75778
-13.2088;215.933;-0.282745;-0.0106853;0.0874392;-2.88027
-4.38334;215.933;-0.258786;-0.0126917;0.0936788;-3.01804
4.44212;215.933;-0.243161;-0.0101858;0.101392;-3.10405
13.2676;215.933;-0.236875;-0.00227303;0.103135;-3.10778
22.093;215.933;-0.216982;0.00149919;0.09693;-3.0623
30.9185;215.933;-0.190114;0.00266046;0.0913248;-2.99269
39.7439;215.933;-0.184509;0.00391182;0.0825964;-2.8784
48.5694;215.933;-0.226374;0.00559312;0.0705317;-2.7081
57.3948;215.933;-0.282106;0.00664586;0.057826;-2.47933
66.2203;215.933;-0.344594;0.00485231;0.0552535;-2.21749
75.0458;215.933;-0.390934;0.00178296;0.0526111;-1.92846
-74.987;207.107;0.310109;-0.0502452;0.0661074;-2.43959
-66.1615;207.107;0.220077;-0.0422207;0.0778517;-2.76386
-57.3361;207.107;0.0527837;-0.0352823;0.09253;-3.03092
-48.5106;207.107;-0.00835472;-0.0345646;0.10715;-3.32524
-39.6852;207.107;-0.0847791;-0.0313228;0.117352;-3.54131
-30.8597;207.107;-0.343077;-0.0257247;0.129849;-3.58863
-22.0342;207.107;-0.616261;-0.0189526;0.128452;-3.54479
-13.2088;207.107;-0.691359;-0.00856964;0.119942;-3.62991
-4.38334;207.107;-0.578334;-0.00447856;0.114833;-3.802
4.44212;207.107;-0.485139;-7.80553e-05;0.124152;-3.95643
13.2676;207.107;-0.40193;0.00652131;0.13054;-4.03132
22.093;207.107;-0.315914;0.00975983;0.128137;-4.04557
30.9185;207.107;-0.244018;0.012082;0.120409;-4.00628
39.7439;207.107;-0.213265;0.0161285;0.106929;-3.90226
48.5694;207.107;-0.231486;0.0193902;0.0907056;-3.73518
57.3948;207.107;-0.284992;0.0210023;0.0795383;-3.49835
66.2203;207.107;-0.341313;0.0210447;0.0784528;-3.23044
75.0458;207.107;-0.380589;0.0188238;0.0774572;-2.93072
83.8712;207.107;-0.390712;0.0142156;0.0682151;-2.59739
92.6967;207.107;-0.374898;0.00994009;0.0481772;-2.21997
-110.289;198.282;0.583516;-0.0325903;0.0256493;-1.6327
-101.463;198.282;0.489507;-0.0452744;0.0476736;-2.12567
-92.6379;198.282;0.390211;-0.0595028;0.0663803;-2.61093
-83.8124;198.282;0.339983;-0.0658554;0.0763798;-3.0653
-74.987;198.282;0.263229;-0.0593134;0.0843089;-3.48197
-66.1615;198.282;0.117529;-0.0448293;0.093182;-3.79905
-57.3361;198.282;-0.0883866;-0.0333164;0.111254;-4.05135
-48.5106;198.282;-0.117861;-0.0335986;0.123646;-4.32979
-39.6852;198.282;-0.151734;-0.0307134;0.130268;-4.56318
-30.8597;198.282;-0.371237;-0.0243933;0.142721;-4.63364
