x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.38334;224.758;0.115697;-0.0140121;0.0562708;-2.21116
4.44212;224.758;0.0164864;-0.00867431;0.0579548;-2.21544
13.2676;224.758;-0.0263853;0.000663659;0.0542574;-2.18531
22.093;224.758;-0.0573264;0.00416893;0.0448408;-2.10918
-39.6852;215.933;-0.0236217;-0.0171682;0.0786166;-2.53822
-30.8597;215.933;-0.110706;-0.0149925;0.0850625;-2.68422
-22.0342;215.933;-0.217603;-0.0115047;0.0800441;-2.75927
-13.2088;215.933;-0.282745;-0.0020637;0.075971;-2.87856
-4.38334;215.933;-0.258786;-0.0036394;0.0807786;-3.01138
4.44212;215.933;-0.243161;-0.0013929;0.087971;-3.09464
13.2676;215.933;-0.236875;0.00586144;0.0907093;-3.09971
22.093;215.933;-0.216982;0.00917545;0.0857291;-3.05727
30.9185;215.933;-0.190114;0.0103674;0.0798972;-2.98882
39.7439;215.933;-0.184509;0.0121239;0.0700431;-2.87284
48.5694;215.933;-0.226374;0.0138927;0.0579777;-2.70298
57.3948;215.933;-0.282106;0.0146531;0.0466131;-2.47947
66.2203;215.933;-0.344594;0.0129956;0.0455018;-2.2237
75.0458;215.933;-0.390934;0.00962761;0.0433029;-1.93656
-74.987;207.107;0.310109;-0.040417;0.055885;-2.44092
-66.1615;207.107;0.220077;-0.0327599;0.0678203;-2.76311
-57.3361;207.107;0.0527837;-0.02658;0.0831901;-3.03063
-48.5106;207.107;-0.00835472;-0.0258965;0.0973581;-3.32291
-39.6852;207.107;-0.0847791;-0.0226104;0.106779;-3.53687
-30.8597;207.107;-0.343077;-0.01718;0.119066;-3.58483
-22.0342;207.107;-0.616261;-0.0106566;0.118021;-3.54274
-13.2088;207.107;-0.691359;-0.000353247;0.109569;-3.62676
-4.38334;207.107;-0.578334;0.00406123;0.103769;-3.79456
4.44212;207.107;-0.485139;0.00840662;0.112567;-3.94545
13.2676;207.107;-0.40193;0.0143737;0.119241;-4.0201
22.093;207.107;-0.315914;0.0171998;0.117283;-4.03587
30.9185;207.107;-0.244018;0.0195884;0.109125;-3.99692
39.7439;207.107;-0.213265;0.0239978;0.0947297;-3.89098
48.5694;207.107;-0.231486;0.0273525;0.0785707;-3.72325
57.3948;207.107;-0.284992;0.0288243;0.0688605;-3.49099
66.2203;207.107;-0.341313;0.0290888;0.0690516;-3.22903
75.0458;207.107;-0.380589;0.0267242;0.068294;-2.93245
83.8712;207.107;-0.390712;0.0220195;0.0588059;-2.6018
92.6967;207.107;-0.374898;0.0177226;0.0383197;-2.2263
-110.289;198.282;0.583516;-0.0240607;0.0171446;-1.646
-101.463;198.282;0.489507;-0.035763;0.0388893;-2.13233
-92.6379;198.282;0.390211;-0.0498457;0.0580369;-2.61545
-83.8124;198.282;0.339983;-0.056764;0.0691018;-3.07019
-74.987;198.282;0.263229;-0.0505435;0.077861;-3.48663
-66.1615;198.282;0.117529;-0.0363116;0.0861733;-3.79895
-57.3361;198.282;-0.0883866;-0.0246487;0.103263;-4.04629
