x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.24634;224.675;0.375758;0.0423394;0.0748727;-2.19865
4.57912;224.675;0.279688;0.0494662;0.0749105;-2.20169
13.4046;224.675;0.244098;0.0562756;0.0718961;-2.17648
22.23;224.675;0.214277;0.0570106;0.0627427;-2.09998
31.0555;224.675;0.169214;0.0561793;0.0580074;-1.98979
-39.5482;215.85;0.228536;0.02911;0.0953064;-2.51577
-30.7227;215.85;0.132185;0.0310131;0.102166;-2.65358
-21.8972;215.85;0.00690536;0.0369094;0.0936832;-2.70003
-13.0718;215.85;-0.0678567;0.0502905;0.0893787;-2.82037
-4.24634;215.85;-0.0400073;0.0555171;0.0920333;-2.94851
4.57912;215.85;-0.0137488;0.0601361;0.101254;-3.04489
13.4046;215.85;0.00217642;0.0639;0.106793;-3.06729
22.23;215.85;0.0324511;0.0632968;0.10451;-3.03564
31.0555;215.85;0.0670344;0.0646576;0.0997738;-2.97462
39.8809;215.85;0.0771415;0.0677933;0.0887663;-2.85361
48.7064;215.85;0.0358777;0.0702964;0.0765666;-2.68011
57.5318;215.85;-0.0227074;0.072004;0.0658391;-2.45285
66.3573;215.85;-0.0863275;0.0710381;0.0652795;-2.19446
75.1828;215.85;-0.127406;0.0679596;0.0638998;-1.91094
-74.85;207.024;0.59461;0.0165477;0.0672772;-2.43093
-66.0245;207.024;0.486612;0.0267254;0.0762013;-2.73549
-57.1991;207.024;0.307945;0.0322334;0.088675;-2.98505
-48.3736;207.024;0.233351;0.0303763;0.102585;-3.27244
-39.5482;207.024;0.145739;0.0307781;0.11377;-3.47801
-30.7227;207.024;-0.153578;0.036448;0.128239;-3.50375
-21.8972;207.024;-0.444783;0.0419634;0.125699;-3.43431
-13.0718;207.024;-0.518978;0.0532997;0.118101;-3.52634
-4.24634;207.024;-0.398179;0.0613731;0.113401;-3.70741
4.57912;207.024;-0.29085;0.0676683;0.125017;-3.87989
13.4046;207.024;-0.188586;0.0712736;0.135696;-3.98242
22.23;207.024;-0.0832845;0.0722291;0.137109;-4.02117
31.0555;207.024;0.00173202;0.0750202;0.129343;-3.98972
39.8809;207.024;0.0396905;0.0808784;0.113576;-3.88011
48.7064;207.024;0.0246193;0.0848727;0.0973634;-3.70896
57.5318;207.024;-0.0306136;0.0871123;0.089065;-3.47552
66.3573;207.024;-0.0857333;0.087239;0.0894602;-3.20969
75.1828;207.024;-0.119264;0.0846683;0.0889873;-2.917
84.0082;207.024;-0.122125;0.0794402;0.0818894;-2.59481
92.8337;207.024;-0.102492;0.0749836;0.0645125;-2.22445
-110.152;198.199;0.893724;0.0176795;0.0392547;-1.6831
-101.326;198.199;0.790244;0.0123808;0.0557937;-2.15773
-92.5009;198.199;0.684541;0.00311595;0.0705788;-2.6308
-83.6754;198.199;0.63034;-0.00332147;0.0806902;-3.08398
-74.85;198.199;0.540479;0.00439185;0.0886363;-3.49338
-66.0245;198.199;0.373743;0.0215753;0.0958027;-3.78785
-57.1991;198.199;0.150043;0.0363022;0.109305;-4.00637
-48.3736;198.199;0.108936;0.0363019;0.118459;-4.26877
-39.5482;198.199;0.0654755;0.0372544;0.12315;-4.48639
-30.7227;198.199;-0.178439;0.041604;0.135685;-4.53933
-21.8972;198.199;-0.383967;0.0441368;0.136358;-4.52292
-13.0718;198.199;-0.404249;0.0527636;0.12924;-4.63079
-4.24634;198.199;-0.259576;0.0609218;0.121507;-4.8091
4.57912;198.199;-0.149092;0.0669773;0.131699;-4.97911
13.4046;198.199;-0.0598719;0.0722631;0.144329;-5.08909
22.23;198.199;0.00467943;0.0779583;0.149153;-5.12227
31.0555;198.199;0.0444207;0.0838075;0.143258;-5.06833
39.8809;198.199;0.062254;0.08997;0.129626;-4.94482
48.7064;198.199;0.0619776;0.0941951;0.116234;-4.77275
57.5318;198.199;0.0215814;0.0978462;0.108372;-4.53765
66.3573;198.199;-0.0206234;0.0998713;0.105837;-4.26139
75.1828;198.199;-0.044663;0.0986977;0.101784;-3.95297
84.0082;198.199;-0.0387745;0.0944224;0.0944177;-3.61143
92.8337;198.199;-0.0265803;0.0887972;0.0812154;-3.2308
101.659;198.199;-0.010551;0.0824387;0.0662134;-2.80836
110.485;198.199;0.0169507;0.0730414;0.049558;-2.35952
-110.152;189.373;0.930837;0.00397928;0.0496141;-2.63134
-101.326;189.373;0.892086;-0.0013552;0.0595745;-3.15628
-92.5009;189.373;0.791371;-0.0109268;0.0743916;-3.65036
-83.6754;189.373;0.655952;-0.0193441;0.0936652;-4.10411
-74.85;189.373;0.473169;-0.0102447;0.107674;-4.48072
-66.0245;189.373;0.255245;0.0148635;0.118547;-4.78938
-57.1991;189.373;0.0654671;0.0347966;0.120682;-4.97863
-48.3736;189.373;0.000737889;0.0359551;0.127167;-5.22862
-39.5482;189.373;0.0191545;0.0376354;0.12648;-5.51991
-30.7227;189.373;-0.0364448;0.0427694;0.132621;-5.73346
-21.8972;189.373;-0.082711;0.049376;0.134509;-5.87116
-13.0718;189.373;-0.0487373;0.0592133;0.130685;-6.01887
-4.24634;189.373;0.0601943;0.0676753;0.126141;-6.16923
4.57912;189.373;0.120273;0.0721833;0.134975;-6.28187
13.4046;189.373;0.149755;0.0765175;0.145447;-6.31496
22.23;189.373;0.152561;0.0832473;0.15125;-6.28022
31.0555;189.373;0.146051;0.0899046;0.148768;-6.18587
39.8809;189.373;0.144224;0.0953064;0.140117;-6.04644
48.7064;189.373;0.148461;0.0995803;0.130756;-5.86604
57.5318;189.373;0.119586;0.104621;0.123264;-5.62011
66.3573;189.373;0.0844441;0.107756;0.116382;-5.32759
75.1828;189.373;0.0629578;0.107778;0.109018;-5.00185
84.0082;189.373;0.0600902;0.104937;0.100477;-4.6446
92.8337;189.373;0.0644549;0.100629;0.0898867;-4.24729
101.659;189.373;0.0664289;0.0948715;0.0774962;-3.8066
110.485;189.373;0.0848117;0.0872843;0.0634152;-3.32399
119.31;189.373;0.124769;0.0776204;0.045482;-2.83006
128.135;189.373;0.179572;0.0671717;0.0272846;-2.31289
136.961;189.373;0.201108;0.0515594;0.00396506;-1.72528
-127.803;180.548;1.05846;0.00246499;0.0244985;-2.37838
-118.977;180.548;0.997956;-0.00934278;0.0427719;-2.96336
-110.152;180.548;0.970836;-0.0163958;0.0564685;-3.53798
-101.326;180.548;0.96254;-0.0247034;0.064519;-4.06894
-92.5009;180.548;0.807726;-0.0342602;0.0863651;-4.53504
-83.6754;180.548;0.539784;-0.0426819;0.119769;-4.92217
-74.85;180.548;0.348888;-0.0288605;0.137785;-5.33622
-66.0245;180.548;0.265878;0.00427246;0.134268;-5.78606
-57.1991;180.548;0.201836;0.0285503;0.120243;-6.06699
-48.3736;180.548;0.0658138;0.0308461;0.129063;-6.32087
-39.5482;180.548;0.0982304;0.0292339;0.129424;-6.6087
-30.7227;180.548;0.155431;0.0334379;0.13094;-6.88885
-21.8972;180.548;0.209804;0.0419712;0.132263;-7.10295
-13.0718;180.548;0.26204;0.0526626;0.132351;-7.26939
-4.24634;180.548;0.305143;0.0613492;0.133783;-7.39082
4.57912;180.548;0.300953;0.0660996;0.142589;-7.45477
13.4046;180.548;0.280497;0.0738514;0.151791;-7.44641
22.23;180.548;0.257491;0.0832765;0.157192;-7.38268
31.0555;180.548;0.245243;0.0914089;0.156988;-7.28063
39.8809;180.548;0.246722;0.0975717;0.152254;-7.14312
48.7064;180.548;0.251238;0.103149;0.14573;-6.95643
57.5318;180.548;0.224418;0.109067;0.138649;-6.69901
66.3573;180.548;0.193296;0.112555;0.130297;-6.39765
75.1828;180.548;0.177118;0.113917;0.122396;-6.06335
84.0082;180.548;0.172933;0.113614;0.114972;-5.68976
92.8337;180.548;0.161004;0.112127;0.106572;-5.26382
101.659;180.548;0.133258;0.10858;0.0958375;-4.78492
110.485;180.548;0.128493;0.100115;0.081104;-4.27362
119.31;180.548;0.152883;0.0902347;0.0630043;-3.7466
128.135;180.548;0.207737;0.0819546;0.0432593;-3.20817
136.961;180.548;0.270701;0.0718626;0.0224362;-2.65184
145.786;180.548;0.262011;0.0581051;0.000253913;-2.01696
154.612;180.548;0.195857;0.0362757;-0.0236985;-1.29506
-136.628;171.722;1.14351;-0.0110698;0.0272011;-2.63019
