x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-4.24634;224.675;0.375758;0.0422253;0.0727541;-2.2009
4.57912;224.675;0.279688;0.0495718;0.0729598;-2.20441
13.4046;224.675;0.244098;0.0564807;0.0710944;-2.18336
22.23;224.675;0.214277;0.0571262;0.062216;-2.1078
31.0555;224.675;0.169214;0.0561752;0.0574553;-1.99696
-39.5482;215.85;0.228536;0.0298152;0.0929052;-2.51864
-30.7227;215.85;0.132185;0.0316818;0.0999999;-2.65802
-21.8972;215.85;0.00690536;0.0372627;0.0924056;-2.70723
-13.0718;215.85;-0.0678567;0.0502048;0.088202;-2.82719
-4.24634;215.85;-0.0400073;0.0556251;0.0904664;-2.95328
4.57912;215.85;-0.0137488;0.0604812;0.0994966;-3.04981
13.4046;215.85;0.00217642;0.0643376;0.105758;-3.07634
22.23;215.85;0.0324511;0.0637147;0.103541;-3.04585
31.0555;215.85;0.0670344;0.0649258;0.0984876;-2.98319
39.8809;215.85;0.0771415;0.0680504;0.0872759;-2.86197
48.7064;215.85;0.0358777;0.0705788;0.0750875;-2.68849
57.5318;215.85;-0.0227074;0.0720816;0.0644878;-2.46094
66.3573;215.85;-0.0863275;0.0711266;0.0643177;-2.20348
75.1828;215.85;-0.127406;0.0681772;0.0629286;-1.91966
-74.85;207.024;0.59461;0.0177695;0.0661735;-2.43786
-66.0245;207.024;0.486612;0.0274497;0.0750098;-2.74215
-57.1991;207.024;0.307945;0.0328173;0.0870012;-2.99133
-48.3736;207.024;0.233351;0.0310891;0.10031;-3.27749
-39.5482;207.024;0.145739;0.0315405;0.111157;-3.48236
-30.7227;207.024;-0.153578;0.0372524;0.12589;-3.50898
-21.8972;207.024;-0.444783;0.0426422;0.12407;-3.44122
-13.0718;207.024;-0.518978;0.053723;0.116297;-3.5326
-4.24634;207.024;-0.398179;0.0618876;0.111063;-3.71213
4.57912;207.024;-0.29085;0.0682638;0.122558;-3.8853
13.4046;207.024;-0.188586;0.0718016;0.133956;-3.99127
22.23;207.024;-0.0832845;0.0727327;0.135699;-4.03148
31.0555;207.024;0.00173202;0.0753586;0.127858;-3.99912
39.8809;207.024;0.0396905;0.0810495;0.111942;-3.88919
48.7064;207.024;0.0246193;0.0850597;0.0957764;-3.71845
57.5318;207.024;-0.0306136;0.0872152;0.0878638;-3.48618
66.3573;207.024;-0.0857333;0.0874935;0.0888938;-3.22218
75.1828;207.024;-0.119264;0.0850034;0.088407;-2.92937
84.0082;207.024;-0.122125;0.0798009;0.0808542;-2.60523
92.8337;207.024;-0.102492;0.0752441;0.063232;-2.23329
-110.152;198.199;0.893724;0.018837;0.0366786;-1.69061
-101.326;198.199;0.790244;0.0135082;0.0529258;-2.16327
-92.5009;198.199;0.684541;0.00448474;0.0679406;-2.63609
-83.6754;198.199;0.63034;-0.00223339;0.0785284;-3.09075
-74.85;198.199;0.540479;0.00511734;0.0866774;-3.5013
-66.0245;198.199;0.373743;0.02208;0.0933993;-3.79499
-57.1991;198.199;0.150043;0.0369553;0.106577;-4.01271
-48.3736;198.199;0.108936;0.0369784;0.115522;-4.27485
-39.5482;198.199;0.0654755;0.0380388;0.120111;-4.4921
-30.7227;198.199;-0.178439;0.0423514;0.132846;-4.54573
-21.8972;198.199;-0.383967;0.0447976;0.13386;-4.53042
-13.0718;198.199;-0.404249;0.0533604;0.12649;-4.63791
-4.24634;198.199;-0.259576;0.0616127;0.118298;-4.81518
4.57912;198.199;-0.149092;0.0676207;0.12842;-4.98555
13.4046;198.199;-0.0598719;0.0727365;0.141691;-5.09729
22.23;198.199;0.00467943;0.078369;0.147081;-5.13187
31.0555;198.199;0.0444207;0.0840763;0.141446;-5.07828
39.8809;198.199;0.062254;0.0900149;0.12779;-4.95488
48.7064;198.199;0.0619776;0.0941344;0.114307;-4.78312
57.5318;198.199;0.0215814;0.0977445;0.106763;-4.54984
66.3573;198.199;-0.0206234;0.0999687;0.104824;-4.27523
75.1828;198.199;-0.044663;0.0990553;0.100918;-3.96667
