% Model:              electrostatically actuated reflector 50-cm.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 25 2025, 21:48
% Dimension:          1
% Nodes:              243
% Expressions:        1
% Description:        Global
% (gap-zset)/gap (1)      Value
0.30999999999999994       15.614758926478913
0.3199999999999999        15.892495791770575
0.33                      16.165097139031666
0.33999999999999997       16.43247667547888
0.35                      16.694531991365697
0.36                      16.95114677190437
0.36999999999999994       17.202192743976447
0.38000000000000006       17.447531393065542
0.38999999999999996       17.68701548043103
0.3999999999999999        17.92049038611582
0.4099999999999999        18.147795299736675
0.4199999999999999        18.368764277981423
0.43                      18.583227185210692
0.43999999999999995       18.79101053143612
0.44999999999999996       18.991938220147368
0.45999999999999996       19.18583221692684
0.4699999999999999        19.37251314847687
0.48000000000000004       19.551800840549966
0.49                      19.723514802288648
0.5                       19.88747466362075
0.51                      20.043500571597637
0.52                      20.191413550888353
0.5299999999999999        20.331035833036623
0.5399999999999999        20.46219115853532
0.5499999999999999        20.584705055263164
0.5599999999999999        20.698405096349045
0.5700000000000001        20.80312114007066
0.58                      20.898685553947708
0.59                      20.98493342474737
0.6                       21.061702755676617
0.61                      21.12883465158816
0.6200000000000001        21.18617349257642
0.6299999999999999        21.233567095893214
0.64                      21.270866865685385
0.65                      21.29792792967493
0.66                      21.314609261610805
0.67                      21.320773788185402
0.6799999999999999        21.31628847922428
0.6899999999999998        21.301024420459704
0.7                       21.27485686927115
0.71                      21.23766529566466
0.72                      21.1893334137859
0.73                      21.129749213821622
0.74                      21.058805010735412
0.75                      20.976397535497657
0.76                      20.882428106992823
0.77                      20.77680293939554
0.78                      20.659433661364343
0.79                      20.53023815087416
0.8                       20.389141824039502
0.8099999999999999        20.236079559387644
0.82                      20.07099849307108
0.83                      19.89386198960473
0.84                      19.704655184821267
0.85                      19.50339262888726
0.86                      19.29012876109978
0.8700000000000001        19.064972298749947
0.8799999999999999        18.828106288934563
0.89                      18.579816952383524
0.8999999999999999        18.320537464078612
0.09999999999999988       6.686131019689809
0.10999999999999997       7.139071222740809
0.11999999999999995       7.61750823879399
0.13000000000000003       8.075742428076065
0.14000000000000004       8.516823863572919
0.15000000000000002       8.943145849168095
0.15999999999999992       9.356608945585707
0.1699999999999999        9.758735457965765
0.18                      10.150751712288175
0.18999999999999997       10.533648681388806
0.19999999999999996       10.908227630325142
0.20999999999999994       11.275135133243477
0.21999999999999995       11.634890380517009
0.23                      11.987906782556898
0.24000000000000002       12.33450928006925
0.25                      12.674948371000728
0.26                      13.009411591093805
0.26999999999999996       13.338032994343997
0.2800000000000001        13.66090104433853
0.29000000000000004       13.978065229852422
0.30000000000000004       14.289541646628225
0.30999999999999994       14.59531773424642
0.3199999999999999        14.895356317154338
0.33                      15.189599068636163
0.33999999999999997       15.47796949323636
0.35                      15.760375505089188
0.36                      16.036711665462423
0.36999999999999994       16.30686113165031
0.38000000000000006       16.57069736045611
0.38999999999999996       16.828085602372965
0.3999999999999999        17.078884216816828
0.4099999999999999        17.32294583409519
0.4199999999999999        17.560118385985618
0.43                      17.790246023679696
0.43999999999999995       18.013169939285522
0.44999999999999996       18.22872910497402
0.45999999999999996       18.436760942118493
0.4699999999999999        18.637101931350728
0.48000000000000004       18.82958817328845
0.49                      19.014055908739394
0.5                       19.19034200642391
0.51                      19.35828442565515
0.52                      19.517722660953385
0.5299999999999999        19.66849817523108
0.5399999999999999        19.81045482795383
0.5499999999999999        19.943439304546935
0.5599999999999999        20.06730155326523
0.5700000000000001        20.181895235763882
0.58                      20.287078197685215
0.59                      20.382712965696168
0.6                       20.468667277549933
0.61                      20.54481465187809
0.6200000000000001        20.611035004507436
0.6299999999999999        20.667215318090488
0.64                      20.713250371674732
0.65                      20.74904353642597
0.66                      20.774507642954422
0.67                      20.789565924425073
0.6799999999999999        20.794153037687934
0.6899999999999998        20.788216161824142
0.7                       20.771716169519923
0.71                      20.744628861279548
0.72                      20.706946245400434
0.73                      20.658677837643832
0.74                      20.599851943566858
0.75                      20.530516873737714
0.76                      20.450742028213433
0.77                      20.360618773151728
0.78                      20.26026102179412
0.79                      20.1498054283365
0.8                       20.029411112304178
0.8099999999999999        19.899258860951456
0.82                      19.759549817811003
0.83                      19.610503767964047
0.84                      19.45235728604787
0.85                      19.285362231517745
0.86                      19.109785367315478
0.8700000000000001        18.925910262371545
0.8799999999999999        18.73404317802881
0.89                      18.53452554118015
0.8999999999999999        18.32775750727554
