% Model:              electrostatically actuated reflector 50-cm tension study.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 26 2025, 14:57
% Dimension:          1
% Nodes:              450
% Expressions:        1
% Description:        Global
% (gap-zset)/gap (1)      Value
0.8200000000000001        20.143151973531513
0.8300000000000001        19.97843392772162
0.8400000000000001        19.80303608129605
0.85                      19.61706146725842
0.86                      19.420642687644055
0.8700000000000001        19.213952361259924
0.8799999999999999        18.997218569930236
0.89                      18.77074799663551
0.8999999999999999        18.53496198564132
0.010000000000000087      -0.13848261033491335
0.019999999999999976      2.0096438181188345
0.030000000000000065      3.26798091191617
0.03999999999999995       4.245217155780579
0.05000000000000004       5.068334030418226
0.06000000000000013       5.790868185625495
0.07000000000000002       6.441545569364865
0.0800000000000001        7.037946995702577
0.09                      7.59176976933833
0.09999999999999988       8.111258021108316
0.10999999999999997       8.60246834146116
0.11999999999999995       9.069990261233608
0.13000000000000003       9.517384456923242
0.14000000000000004       9.947463539043856
0.15000000000000002       10.36248005171695
0.16                      10.764256858014104
0.16999999999999998       11.15428035645615
0.18000000000000008       11.53376887611144
0.18999999999999997       11.903724002955242
0.19999999999999996       12.264969864256127
0.20999999999999994       12.61818372334502
0.21999999999999995       12.963920176559773
0.23                      13.302630554028383
0.24000000000000002       13.634678665985208
0.25                      13.960353723107762
0.26                      14.279881041932766
0.26999999999999996       14.593430992807878
0.2800000000000001        14.901126537577152
0.29000000000000004       15.203049623887573
0.30000000000000004       15.499246643711523
0.31000000000000005       15.789733119354702
0.32                      16.074497746695013
0.3300000000000001        16.353505899765295
0.3400000000000001        16.626702680993326
0.3500000000000001        16.89401558597093
0.36000000000000004       17.155356839471786
0.36999999999999994       17.41062544979154
0.38000000000000006       17.659709020766183
0.39                      17.90248535460136
0.4                       18.138823873593378
0.41000000000000003       18.36858688469171
0.42                      18.59163070745706
0.43                      18.807806683159352
0.43999999999999995       19.01696208042517
0.44999999999999996       19.21894091089424
0.45999999999999996       19.413584666709884
0.4699999999999999        19.600732990293256
0.48000000000000004       19.78022428569089
0.49                      19.95189627980382
0.5                       20.115586540974128
0.51                      20.271132961697163
0.52                      20.418374211623707
0.53                      20.55715016649749
0.54                      20.687302318224084
0.55                      20.80867417087129
0.5600000000000002        20.921111627044066
0.5700000000000001        21.024463368744073
0.5800000000000001        21.11858123649847
0.59                      21.203320610208195
0.6                       21.278540794803085
0.61                      21.344105413379417
0.6200000000000001        21.399882810010705
0.6299999999999999        21.445746463841328
0.64                      21.481575415367214
0.65                      21.50725470495528
0.66                      21.522675822631665
0.67                      21.52773716696874
0.6799999999999999        21.522344509528388
0.6900000000000001        21.506411459813314
0.7000000000000001        21.479859924123343
0.7100000000000001        21.442620550266206
0.72                      21.394633148991005
0.73                      21.335847082693526
0.74                      21.266221612968494
0.75                      21.185726201767235
0.76                      21.094340767347717
0.77                      20.992055907274942
0.78                      20.87887311815088
0.79                      20.754805067523215
0.8                       20.619876009760485
0.81                      20.474122486972483
0.8200000000000001        20.317594520871424
0.8300000000000001        20.15035758492885
0.8400000000000001        19.972495753107648
0.85                      19.784116561462408
0.86                      19.585358314131646
0.8700000000000001        19.376400869620145
0.8799999999999999        19.157481491928277
0.89                      18.928918487197596
0.8999999999999999        18.69114793080006
