x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0118916;-0.000614559;-0.426994
-12.2544;247.506;-0.471976;0.00883029;0.00154159;-0.488928
-3.79809;247.506;-0.548236;0.0047044;0.00464662;-0.519196
4.6582;247.506;-0.62037;0.00302216;0.00652781;-0.534534
13.1145;247.506;-0.650736;0.00553408;0.00397004;-0.542952
21.5708;247.506;-0.628395;0.00910206;-0.00220677;-0.538242
30.0271;247.506;-0.60592;0.0100447;-0.00291942;-0.526249
38.4834;247.506;-0.651893;0.0102985;-0.000951599;-0.497573
46.9397;247.506;-0.732489;0.0102186;4.83584e-05;-0.45664
72.3085;247.506;-0.749382;0.00761556;-0.0017159;-0.303036
80.7648;247.506;-0.808256;0.00817258;-3.95189e-05;-0.238537
89.2211;247.506;-0.754068;0.00871462;0.00111548;-0.181606
97.6774;247.506;-0.313663;0.00908552;0.000569412;-0.131656
106.134;247.506;0.36894;0.00933844;-0.00110431;-0.0736068
-88.361;239.049;8.57933;0.00542184;-0.00151769;-0.044538
-79.9047;239.049;8.50108;0.00653116;-0.00277846;-0.0871315
-62.9921;239.049;2.60738;0.0131815;0.00123066;-0.28482
-54.5358;239.049;-0.17587;0.0137849;0.00458046;-0.39231
-46.0795;239.049;-0.541755;0.0120359;0.00553884;-0.46263
-37.6233;239.049;-0.635314;0.0108996;0.00193899;-0.537589
-29.167;239.049;-0.673576;0.00917762;0.00232637;-0.623883
-20.7107;239.049;-0.664832;0.00736541;0.00589555;-0.703801
-12.2544;239.049;-0.632836;0.00953398;0.00380706;-0.759748
-3.79809;239.049;-0.554336;0.00988694;0.000466403;-0.790693
4.6582;239.049;-0.633956;0.00933036;0.00298146;-0.809129
13.1145;239.049;-0.725931;0.00946214;0.00602185;-0.816007
21.5708;239.049;-0.758646;0.0102455;0.00580709;-0.815173
30.0271;239.049;-0.758194;0.00981946;0.00664296;-0.808038
38.4834;239.049;-0.758865;0.00988557;0.00619248;-0.784607
46.9397;239.049;-0.772903;0.0100005;0.0039542;-0.749449
55.396;239.049;-0.821019;0.00887368;0.00219772;-0.706103
63.8522;239.049;-0.891244;0.00828057;0.00220648;-0.659924
72.3085;239.049;-0.86046;0.00913045;0.00150787;-0.58878
80.7648;239.049;-0.923492;0.00972864;0.00265567;-0.507773
89.2211;239.049;-0.930498;0.00951808;0.00311124;-0.424702
97.6774;239.049;-0.840854;0.00850042;0.00116639;-0.342509
106.134;239.049;-0.59755;0.00722113;-0.000361214;-0.25448
-113.73;230.593;5.98204;0.00976827;-0.00169819;-0.0344143
-105.274;230.593;8.00416;0.00851261;-0.002112;-0.070175
-96.8173;230.593;6.54036;0.00684467;-0.00130025;-0.138108
-88.361;230.593;4.50416;0.00594709;-0.00222532;-0.224026
-79.9047;230.593;3.92923;0.00646005;-0.00367907;-0.301698
-71.4484;230.593;2.45957;0.0086628;-0.000346448;-0.433883
-62.9921;230.593;-0.141549;0.0110992;0.0039365;-0.586967
-54.5358;230.593;-0.4683;0.0117005;0.00601349;-0.684645
-46.0795;230.593;-0.69026;0.00935779;0.0078808;-0.758273
-37.6233;230.593;-0.704206;0.00695433;0.00737639;-0.841937
-29.167;230.593;-0.72503;0.00483943;0.01108;-0.924899
-20.7107;230.593;-0.867521;0.00212654;0.0195833;-0.97842
-12.2544;230.593;-1.05273;0.00275516;0.0235904;-1.00484
-3.79809;230.593;-1.11622;0.00561752;0.0206546;-1.02625
4.6582;230.593;-1.08464;0.00880459;0.0175665;-1.04603
13.1145;230.593;-1.01505;0.00983678;0.0157266;-1.05896
21.5708;230.593;-0.947102;0.00952947;0.0145315;-1.07156
30.0271;230.593;-0.877324;0.00840678;0.0144978;-1.08355
38.4834;230.593;-0.813827;0.00837679;0.01212;-1.07515
46.9397;230.593;-0.781134;0.00856254;0.00864194;-1.04847
55.396;230.593;-0.781425;0.00880955;0.00669217;-1.00786
63.8522;230.593;-0.817853;0.00934274;0.00705879;-0.956183
72.3085;230.593;-0.903767;0.0113365;0.0087839;-0.889683
80.7648;230.593;-0.955569;0.0127445;0.0107694;-0.811662
89.2211;230.593;-0.978723;0.0123974;0.00970086;-0.71861
97.6774;230.593;-0.935818;0.0106087;0.00520019;-0.610256
106.134;230.593;-0.888504;0.00933977;0.00141796;-0.496711
114.59;230.593;-0.721154;0.0106356;0.00167967;-0.386759
-113.73;222.137;1.68528;0.0125626;-0.00451753;-0.172002
-105.274;222.137;4.23575;0.0103233;-0.00794019;-0.244791
-96.8173;222.137;2.10191;0.00651611;-0.00345599;-0.386101
-88.361;222.137;0.466827;0.00569072;0.000127618;-0.522339
-79.9047;222.137;0.239625;0.00409817;0.00331531;-0.648395
-71.4484;222.137;0.0560671;0.00186408;0.00751552;-0.791461
-62.9921;222.137;-0.445392;8.72884e-05;0.0125922;-0.933061
-54.5358;222.137;-0.43084;0.00197167;0.0130625;-1.02063
-46.0795;222.137;-0.628638;0.00197284;0.013328;-1.08206
-37.6233;222.137;-0.673621;0.00210736;0.012906;-1.15451
-29.167;222.137;-0.740912;0.00284082;0.0163858;-1.21986
