x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0182755;0.0131481;-1.14803
-12.2544;247.506;-0.471976;0.0204237;0.0170264;-1.28902
-3.79809;247.506;-0.548236;0.0167973;0.0186534;-1.35825
4.6582;247.506;-0.62037;0.0106685;0.020495;-1.39903
13.1145;247.506;-0.650736;0.00962495;0.0200215;-1.43363
21.5708;247.506;-0.628395;0.0128048;0.017064;-1.44314
30.0271;247.506;-0.60592;0.0160534;0.0110274;-1.3838
38.4834;247.506;-0.651893;0.017507;0.00663964;-1.28046
46.9397;247.506;-0.732489;0.017508;0.00377752;-1.16615
72.3085;247.506;-0.749382;0.0148289;0.00195605;-0.76707
80.7648;247.506;-0.808256;0.013494;0.00293786;-0.60567
89.2211;247.506;-0.754068;0.0107596;0.00354148;-0.464008
97.6774;247.506;-0.313663;0.00786401;0.000159737;-0.335064
106.134;247.506;0.36894;0.00691055;-0.00612724;-0.183178
-88.361;239.049;8.57933;0.00233517;0.00328671;-0.133971
-79.9047;239.049;8.50108;-0.00157909;0.00581065;-0.277173
-62.9921;239.049;2.60738;0.00498874;0.00877257;-0.795159
-54.5358;239.049;-0.17587;0.00929154;0.0182166;-1.06436
-46.0795;239.049;-0.541755;0.0086537;0.029335;-1.24974
-37.6233;239.049;-0.635314;0.00669841;0.0350592;-1.45474
-29.167;239.049;-0.673576;0.00547684;0.0393897;-1.65091
-20.7107;239.049;-0.664832;0.00827003;0.0435601;-1.81323
-12.2544;239.049;-0.632836;0.0165337;0.0376909;-1.94683
-3.79809;239.049;-0.554336;0.0149108;0.0313123;-2.03864
4.6582;239.049;-0.633956;0.0140388;0.0353708;-2.09659
13.1145;239.049;-0.725931;0.0137218;0.0416922;-2.12392
21.5708;239.049;-0.758646;0.0167135;0.0428126;-2.12113
30.0271;239.049;-0.758194;0.0207417;0.038342;-2.06003
38.4834;239.049;-0.758865;0.0217495;0.0356814;-1.98176
46.9397;239.049;-0.772903;0.0223941;0.0318363;-1.89273
55.396;239.049;-0.821019;0.021329;0.0283876;-1.78338
63.8522;239.049;-0.891244;0.0210282;0.0226957;-1.64991
72.3085;239.049;-0.86046;0.0223981;0.0134188;-1.45967
80.7648;239.049;-0.923492;0.0218869;0.0118111;-1.261
89.2211;239.049;-0.930498;0.0190431;0.0117505;-1.06427
97.6774;239.049;-0.840854;0.014333;0.00701701;-0.868624
106.134;239.049;-0.59755;0.00977941;0.000318237;-0.652893
-113.73;230.593;5.98204;0.0092515;-0.00264295;-0.118402
-105.274;230.593;8.00416;0.00487633;0.00040477;-0.208564
-96.8173;230.593;6.54036;0.000396539;0.00684131;-0.380624
-88.361;230.593;4.50416;-0.00307232;0.0135101;-0.626065
-79.9047;230.593;3.92923;-0.00792363;0.0192972;-0.861841
-71.4484;230.593;2.45957;-0.00889744;0.0250417;-1.19348
-62.9921;230.593;-0.141549;-0.00137625;0.0285112;-1.55522
-54.5358;230.593;-0.4683;0.00889306;0.0281581;-1.77686
-46.0795;230.593;-0.69026;0.00871667;0.0428899;-1.96122
-37.6233;230.593;-0.704206;0.00420083;0.0531801;-2.18106
-29.167;230.593;-0.72503;0.00416708;0.060648;-2.36037
-20.7107;230.593;-0.867521;0.00360455;0.0676822;-2.41573
