x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0212722;0.0215079;-1.45594
-12.2544;247.506;-0.471976;0.0206637;0.0325248;-1.64488
-3.79809;247.506;-0.548236;0.015762;0.0451042;-1.73926
4.6582;247.506;-0.62037;0.0101732;0.0476843;-1.76299
13.1145;247.506;-0.650736;0.0131611;0.0423186;-1.78452
21.5708;247.506;-0.628395;0.0219598;0.0356129;-1.80041
30.0271;247.506;-0.60592;0.025647;0.0286207;-1.75302
38.4834;247.506;-0.651893;0.0265804;0.0215331;-1.64054
46.9397;247.506;-0.732489;0.0263769;0.0179311;-1.50301
72.3085;247.506;-0.749382;0.0231902;0.00863752;-0.974335
80.7648;247.506;-0.808256;0.0207154;0.00727965;-0.771381
89.2211;247.506;-0.754068;0.0174663;0.007809;-0.599315
97.6774;247.506;-0.313663;0.014591;0.00483029;-0.445201
106.134;247.506;0.36894;0.0127999;-0.00361972;-0.254184
-88.361;239.049;8.57933;0.000403531;0.0101312;-0.183491
-79.9047;239.049;8.50108;-0.0030406;0.0115777;-0.358538
-62.9921;239.049;2.60738;0.00566543;0.0137813;-1.01035
-54.5358;239.049;-0.17587;0.0121822;0.0265149;-1.35079
-46.0795;239.049;-0.541755;0.0146778;0.0382563;-1.5732
-37.6233;239.049;-0.635314;0.0126785;0.0469818;-1.83639
-29.167;239.049;-0.673576;0.0102374;0.056084;-2.09191
-20.7107;239.049;-0.664832;0.010953;0.0625975;-2.30019
-12.2544;239.049;-0.632836;0.0182081;0.0600735;-2.4838
-3.79809;239.049;-0.554336;0.0173365;0.0585404;-2.61308
4.6582;239.049;-0.633956;0.0190042;0.0629361;-2.65265
13.1145;239.049;-0.725931;0.0216497;0.0689454;-2.65325
21.5708;239.049;-0.758646;0.0284855;0.0711683;-2.65087
30.0271;239.049;-0.758194;0.0327239;0.0675855;-2.60366
38.4834;239.049;-0.758865;0.033857;0.0622305;-2.52073
46.9397;239.049;-0.772903;0.034672;0.0576721;-2.41478
55.396;239.049;-0.821019;0.0334782;0.0528399;-2.27633
63.8522;239.049;-0.891244;0.0329793;0.0423665;-2.10187
72.3085;239.049;-0.86046;0.0340428;0.0261732;-1.85754
80.7648;239.049;-0.923492;0.0323573;0.0210999;-1.60217
89.2211;239.049;-0.930498;0.0282377;0.0200941;-1.35487
97.6774;239.049;-0.840854;0.0226173;0.0147015;-1.11606
106.134;239.049;-0.59755;0.0168035;0.00581448;-0.849274
-113.73;230.593;5.98204;0.0113687;0.00087852;-0.162165
