x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0115338;-0.00138465;-0.686318
-12.2544;247.506;-0.471976;0.010404;-0.00157118;-0.769154
-3.79809;247.506;-0.548236;0.00402096;0.00232633;-0.82559
4.6582;247.506;-0.62037;-0.000965845;0.00443371;-0.858866
13.1145;247.506;-0.650736;-0.000122787;0.00404245;-0.88551
21.5708;247.506;-0.628395;0.00444404;0.0010816;-0.891426
30.0271;247.506;-0.60592;0.00956585;-0.00327243;-0.84947
38.4834;247.506;-0.651893;0.0111253;-0.00364498;-0.786118
46.9397;247.506;-0.732489;0.010399;-0.00387852;-0.713786
72.3085;247.506;-0.749382;0.00814317;-0.0019397;-0.47113
80.7648;247.506;-0.808256;0.00796006;0.000551516;-0.375114
89.2211;247.506;-0.754068;0.00802294;0.00191396;-0.291562
97.6774;247.506;-0.313663;0.00792034;-0.000212313;-0.212876
106.134;247.506;0.36894;0.0072369;-0.00396314;-0.117905
-88.361;239.049;8.57933;0.00143713;-0.00235747;-0.0819039
-79.9047;239.049;8.50108;0.00417698;-0.00380338;-0.154043
-62.9921;239.049;2.60738;0.00931931;0.00280317;-0.471302
-54.5358;239.049;-0.17587;0.00559097;0.0131802;-0.651352
-46.0795;239.049;-0.541755;0.00450346;0.0193861;-0.765261
-37.6233;239.049;-0.635314;0.00395667;0.0189522;-0.894209
-29.167;239.049;-0.673576;0.00453271;0.0163806;-1.0157
-20.7107;239.049;-0.664832;0.00643574;0.0137694;-1.10838
-12.2544;239.049;-0.632836;0.0104404;0.00813592;-1.18604
-3.79809;239.049;-0.554336;0.00814235;0.00657557;-1.24933
4.6582;239.049;-0.633956;0.00474787;0.0103262;-1.28878
13.1145;239.049;-0.725931;0.00251331;0.0142149;-1.30989
21.5708;239.049;-0.758646;0.00500142;0.0144839;-1.31371
30.0271;239.049;-0.758194;0.0107353;0.0114711;-1.27756
38.4834;239.049;-0.758865;0.0129672;0.0114849;-1.2329
46.9397;239.049;-0.772903;0.0128803;0.00996264;-1.17722
55.396;239.049;-0.821019;0.0117207;0.00970021;-1.1112
63.8522;239.049;-0.891244;0.0111748;0.00873777;-1.03109
72.3085;239.049;-0.86046;0.0110776;0.00481043;-0.910355
80.7648;239.049;-0.923492;0.0113314;0.00489855;-0.786366
89.2211;239.049;-0.930498;0.011515;0.00543732;-0.666199
97.6774;239.049;-0.840854;0.0100855;0.00306787;-0.545378
106.134;239.049;-0.59755;0.0067229;5.42102e-05;-0.407574
-113.73;230.593;5.98204;0.010477;-0.00591338;-0.0617206
-105.274;230.593;8.00416;0.00846002;-0.00523769;-0.114068
-96.8173;230.593;6.54036;0.00509327;-0.00315456;-0.221323
-88.361;230.593;4.50416;-0.000220026;5.3429e-05;-0.377451
-79.9047;230.593;3.92923;0.000116248;0.00155092;-0.511555
-71.4484;230.593;2.45957;0.00355774;0.00533323;-0.708469
-62.9921;230.593;-0.141549;0.00537931;0.00885719;-0.937256
-54.5358;230.593;-0.4683;0.00421927;0.0128384;-1.09533
-46.0795;230.593;-0.69026;0.00391117;0.0218095;-1.21221
-37.6233;230.593;-0.704206;0.00246017;0.0253406;-1.34939
-29.167;230.593;-0.72503;0.00366987;0.0260406;-1.4605
-20.7107;230.593;-0.867521;0.00425557;0.0283511;-1.49843
-12.2544;230.593;-1.05273;0.00656027;0.0288494;-1.50627
-3.79809;230.593;-1.11622;0.00814681;0.0267386;-1.54134
4.6582;230.593;-1.08464;0.00731151;0.0271191;-1.60456
13.1145;230.593;-1.01505;0.00492637;0.0275844;-1.65839
21.5708;230.593;-0.947102;0.00591474;0.0265998;-1.68925
30.0271;230.593;-0.877324;0.0105509;0.0237303;-1.68571
38.4834;230.593;-0.813827;0.0126639;0.0228632;-1.66965
46.9397;230.593;-0.781134;0.0131014;0.0196255;-1.63135
55.396;230.593;-0.781425;0.0137711;0.0180945;-1.5714
63.8522;230.593;-0.817853;0.0142629;0.0170198;-1.48549
72.3085;230.593;-0.903767;0.0151887;0.016131;-1.37021
80.7648;230.593;-0.955569;0.0166902;0.0168929;-1.24509
89.2211;230.593;-0.978723;0.0172335;0.0157484;-1.10935
97.6774;230.593;-0.935818;0.0150739;0.0110294;-0.9554
106.134;230.593;-0.888504;0.0112103;0.00512384;-0.783303
114.59;230.593;-0.721154;0.0109968;0.00291028;-0.608613
-113.73;222.137;1.68528;0.0154588;-0.0112916;-0.28243
-105.274;222.137;4.23575;0.0107219;-0.00986605;-0.399154
-96.8173;222.137;2.10191;0.0028716;-0.000853169;-0.622107
-88.361;222.137;0.466827;-0.00340122;0.00770724;-0.852
-79.9047;222.137;0.239625;-0.00594527;0.0144028;-1.05053
-71.4484;222.137;0.0560671;-0.00655961;0.0186717;-1.25754
-62.9921;222.137;-0.445392;-0.00727969;0.0204839;-1.46236
-54.5358;222.137;-0.43084;-0.00488213;0.0203321;-1.59979
-46.0795;222.137;-0.628638;-0.00224109;0.0264137;-1.6948
-37.6233;222.137;-0.673621;-0.00102231;0.0290886;-1.81344
-29.167;222.137;-0.740912;0.00309453;0.0300798;-1.90351
-20.7107;222.137;-0.957732;0.00519563;0.0357327;-1.91034
-12.2544;222.137;-1.29406;0.00797106;0.0412209;-1.88642
-3.79809;222.137;-1.35116;0.00847475;0.0399451;-1.9162
4.6582;222.137;-1.2472;0.00860398;0.0361987;-1.9962
13.1145;222.137;-1.11194;0.00678453;0.0349768;-2.06499
21.5708;222.137;-0.996373;0.00736026;0.0352533;-2.1117
30.0271;222.137;-0.877105;0.0109741;0.0346404;-2.13517
38.4834;222.137;-0.804448;0.0139869;0.0334567;-2.13198
46.9397;222.137;-0.765915;0.014993;0.0282681;-2.09226
55.396;222.137;-0.764072;0.0159434;0.0242378;-2.02936
63.8522;222.137;-0.796537;0.0161371;0.0234395;-1.94487
72.3085;222.137;-0.852908;0.0172395;0.0239056;-1.83685
80.7648;222.137;-0.893551;0.0192179;0.0249243;-1.71522
89.2211;222.137;-0.90816;0.0207338;0.023774;-1.57764
97.6774;222.137;-0.91062;0.019616;0.0196035;-1.41876
106.134;222.137;-0.943081;0.0153992;0.0141008;-1.23515
114.59;222.137;-0.828419;0.0130778;0.0104752;-1.04413
-130.642;213.681;0.103519;0.0115401;-0.00500398;-0.216936
-122.186;213.681;-0.0004306;0.0170488;-0.0112481;-0.38618
-113.73;213.681;-0.0264453;0.0153372;-0.0164716;-0.591064
-105.274;213.681;-0.573801;0.00471812;-0.00409852;-0.85602
-96.8173;213.681;-0.451659;-0.00476247;0.00709409;-1.10901
-88.361;213.681;-0.315404;-0.00747196;0.0124794;-1.33846
-79.9047;213.681;-0.354355;-0.0101274;0.0181562;-1.5538
-71.4484;213.681;-0.366745;-0.0130706;0.0232949;-1.76635
-62.9921;213.681;-0.321445;-0.0131784;0.0277538;-1.9495
-54.5358;213.681;-0.527912;-0.00688978;0.0294849;-2.06431
-46.0795;213.681;-0.750862;-0.00329984;0.0350242;-2.13602
-37.6233;213.681;-0.777242;-0.00216791;0.0355788;-2.24305
-29.167;213.681;-0.780044;0.00144155;0.032949;-2.34667
-20.7107;213.681;-0.87457;0.00444284;0.0348452;-2.40388
-12.2544;213.681;-1.03053;0.00644558;0.0381212;-2.43585
-3.79809;213.681;-1.00824;0.00653609;0.0348363;-2.48619
4.6582;213.681;-0.905457;0.00779127;0.0285955;-2.5577
13.1145;213.681;-0.807849;0.00801466;0.0279293;-2.61137
21.5708;213.681;-0.74352;0.0103151;0.0309811;-2.64627
30.0271;213.681;-0.702553;0.0135712;0.0356645;-2.65346
38.4834;213.681;-0.694706;0.0164298;0.0379823;-2.6296
46.9397;213.681;-0.695935;0.0183209;0.0344797;-2.57609
55.396;213.681;-0.702697;0.0189732;0.0296365;-2.50617
63.8522;213.681;-0.719056;0.0166962;0.0262868;-2.41675
72.3085;213.681;-0.756983;0.0167744;0.0256411;-2.30844
80.7648;213.681;-0.787601;0.0191926;0.0264311;-2.18492
89.2211;213.681;-0.799132;0.0209997;0.0266325;-2.04764
97.6774;213.681;-0.796467;0.0202119;0.0246629;-1.89124
106.134;213.681;-0.79851;0.0175396;0.0208654;-1.70975
114.59;213.681;-0.777932;0.0156868;0.0159611;-1.50698
123.046;213.681;-0.725146;0.0132313;0.00842315;-1.28751
131.503;213.681;-0.651431;0.0083577;-0.000130451;-1.05428
139.959;213.681;-0.58896;0.00440081;-0.00918596;-0.824461
148.415;213.681;-0.235351;0.00344385;-0.0129218;-0.595376
-139.099;205.224;0.155762;0.0116607;-0.00322961;-0.286172
-130.642;205.224;0.122337;0.01176;-0.0100065;-0.46832
-122.186;205.224;0.0617561;0.0122724;-0.0142765;-0.70578
-113.73;205.224;0.00762707;0.00726951;-0.0136322;-0.950755
-105.274;205.224;-0.00181897;-0.00467032;-0.00085635;-1.23189
-96.8173;205.224;-0.00805946;-0.0107697;0.00908505;-1.51157
-88.361;205.224;-0.0179732;-0.00887745;0.0117581;-1.76295
-79.9047;205.224;-0.0945349;-0.0117762;0.0192358;-1.98657
-71.4484;205.224;-0.239692;-0.0166333;0.027483;-2.19191
-62.9921;205.224;-0.413073;-0.0161948;0.0333813;-2.36873
-54.5358;205.224;-0.569972;-0.00833295;0.0342341;-2.49259
-46.0795;205.224;-0.748727;-0.00332966;0.0396113;-2.58726
-37.6233;205.224;-0.777994;-0.0044858;0.0410304;-2.68507
-29.167;205.224;-0.753618;-0.00135892;0.0370767;-2.80964
-20.7107;205.224;-0.737252;0.00320952;0.0342966;-2.92032
-12.2544;205.224;-0.732218;0.00704658;0.0324351;-3.00161
-3.79809;205.224;-0.667139;0.00807862;0.028395;-3.06567
4.6582;205.224;-0.599146;0.00937944;0.0229359;-3.1182
13.1145;205.224;-0.564088;0.0106354;0.0212499;-3.14382
21.5708;205.224;-0.558798;0.0124384;0.0241672;-3.14514
30.0271;205.224;-0.561439;0.0149508;0.0301813;-3.13084
38.4834;205.224;-0.577612;0.0175883;0.0356745;-3.10176
46.9397;205.224;-0.579913;0.0195486;0.0361923;-3.05373
55.396;205.224;-0.581612;0.0195919;0.0332674;-2.98907
63.8522;205.224;-0.597246;0.01517;0.029007;-2.89462
72.3085;205.224;-0.634757;0.0143219;0.0270015;-2.77945
80.7648;205.224;-0.668837;0.017835;0.0274425;-2.6509
89.2211;205.224;-0.683611;0.0211244;0.0282918;-2.51115
97.6774;205.224;-0.683838;0.0212839;0.0274062;-2.35293
106.134;205.224;-0.68763;0.0198015;0.0252775;-2.17249
114.59;205.224;-0.687434;0.0187268;0.0224516;-1.96628
123.046;205.224;-0.678821;0.016538;0.0164741;-1.73662
131.503;205.224;-0.646751;0.0125389;0.00566374;-1.48647
139.959;205.224;-0.568672;0.00848829;-0.00949584;-1.22435
148.415;205.224;-0.396715;0.0055518;-0.0186404;-0.983348
-139.099;196.768;0.158347;0.00769402;-0.0059918;-0.559392
-130.642;196.768;0.140469;0.00438777;-0.00699714;-0.818808
-122.186;196.768;0.111246;0.000692507;-0.00714822;-1.09281
