x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-37.6233;255.962;-0.142798;0;0;0
-29.167;255.962;-0.328459;0;0;0
-20.7107;255.962;-0.439358;0;0;0
-12.2544;255.962;-0.461564;0;0;0
-3.79809;255.962;-0.798222;0;0;0
4.6582;255.962;-0.916999;0;0;0
13.1145;255.962;-0.832939;0;0;0
21.5708;255.962;-0.626644;0;0;0
30.0271;255.962;-0.4875;0;0;0
38.4834;255.962;-0.491395;0;0;0
46.9397;255.962;-0.575472;0;0;0
-88.361;247.506;8.53718;0;0;0
-79.9047;247.506;8.4902;0;0;0
-37.6233;247.506;-0.349777;0;0;0
-29.167;247.506;-0.470829;0;0;0
-20.7107;247.506;-0.512943;0;0;0
-12.2544;247.506;-0.471976;0;0;0
-3.79809;247.506;-0.548236;0;0;0
4.6582;247.506;-0.62037;0;0;0
13.1145;247.506;-0.650736;0;0;0
21.5708;247.506;-0.628395;0;0;0
30.0271;247.506;-0.60592;0;0;0
38.4834;247.506;-0.651893;0;0;0
46.9397;247.506;-0.732489;0;0;0
72.3085;247.506;-0.749382;0;0;0
80.7648;247.506;-0.808256;0;0;0
89.2211;247.506;-0.754068;0;0;0
97.6774;247.506;-0.313663;0;0;0
106.134;247.506;0.36894;0;0;0
-88.361;239.049;8.57933;0;0;0
-79.9047;239.049;8.50108;0;0;0
-62.9921;239.049;2.60738;0;0;0
-54.5358;239.049;-0.17587;0;0;0
-46.0795;239.049;-0.541755;0;0;0
-37.6233;239.049;-0.635314;0;0;0
-29.167;239.049;-0.673576;0;0;0
-20.7107;239.049;-0.664832;0;0;0
-12.2544;239.049;-0.632836;0;0;0
-3.79809;239.049;-0.554336;0;0;0
4.6582;239.049;-0.633956;0;0;0
13.1145;239.049;-0.725931;0;0;0
21.5708;239.049;-0.758646;0;0;0
30.0271;239.049;-0.758194;0;0;0
38.4834;239.049;-0.758865;0;0;0
46.9397;239.049;-0.772903;0;0;0
55.396;239.049;-0.821019;0;0;0
63.8522;239.049;-0.891244;0;0;0
72.3085;239.049;-0.86046;0;0;0
80.7648;239.049;-0.923492;0;0;0
89.2211;239.049;-0.930498;0;0;0
97.6774;239.049;-0.840854;0;0;0
106.134;239.049;-0.59755;0;0;0
-113.73;230.593;5.98204;0;0;0
-105.274;230.593;8.00416;0;0;0
-96.8173;230.593;6.54036;0;0;0
-88.361;230.593;4.50416;0;0;0
-79.9047;230.593;3.92923;0;0;0
-71.4484;230.593;2.45957;0;0;0
-62.9921;230.593;-0.141549;0;0;0
-54.5358;230.593;-0.4683;0;0;0
-46.0795;230.593;-0.69026;0;0;0
-37.6233;230.593;-0.704206;0;0;0
-29.167;230.593;-0.72503;0;0;0
-20.7107;230.593;-0.867521;0;0;0
-12.2544;230.593;-1.05273;0;0;0
-3.79809;230.593;-1.11622;0;0;0
4.6582;230.593;-1.08464;0;0;0
13.1145;230.593;-1.01505;0;0;0
21.5708;230.593;-0.947102;0;0;0
30.0271;230.593;-0.877324;0;0;0
38.4834;230.593;-0.813827;0;0;0
46.9397;230.593;-0.781134;0;0;0
55.396;230.593;-0.781425;0;0;0
63.8522;230.593;-0.817853;0;0;0
72.3085;230.593;-0.903767;0;0;0
80.7648;230.593;-0.955569;0;0;0
89.2211;230.593;-0.978723;0;0;0
97.6774;230.593;-0.935818;0;0;0
106.134;230.593;-0.888504;0;0;0
114.59;230.593;-0.721154;0;0;0
-113.73;222.137;1.68528;0;0;0
-105.274;222.137;4.23575;0;0;0
-96.8173;222.137;2.10191;0;0;0
-88.361;222.137;0.466827;0;0;0
-79.9047;222.137;0.239625;0;0;0
-71.4484;222.137;0.0560671;0;0;0
-62.9921;222.137;-0.445392;0;0;0
-54.5358;222.137;-0.43084;0;0;0
-46.0795;222.137;-0.628638;0;0;0
-37.6233;222.137;-0.673621;0;0;0
-29.167;222.137;-0.740912;0;0;0
-20.7107;222.137;-0.957732;0;0;0
-12.2544;222.137;-1.29406;0;0;0
-3.79809;222.137;-1.35116;0;0;0
4.6582;222.137;-1.2472;0;0;0
13.1145;222.137;-1.11194;0;0;0
21.5708;222.137;-0.996373;0;0;0
30.0271;222.137;-0.877105;0;0;0
38.4834;222.137;-0.804448;0;0;0
46.9397;222.137;-0.765915;0;0;0
55.396;222.137;-0.764072;0;0;0
63.8522;222.137;-0.796537;0;0;0
72.3085;222.137;-0.852908;0;0;0
80.7648;222.137;-0.893551;0;0;0
89.2211;222.137;-0.90816;0;0;0
97.6774;222.137;-0.91062;0;0;0
106.134;222.137;-0.943081;0;0;0
114.59;222.137;-0.828419;0;0;0
-130.642;213.681;0.103519;0;0;0
-122.186;213.681;-0.0004306;0;0;0
-113.73;213.681;-0.0264453;0;0;0
-105.274;213.681;-0.573801;0;0;0
-96.8173;213.681;-0.451659;0;0;0
-88.361;213.681;-0.315404;0;0;0
-79.9047;213.681;-0.354355;0;0;0
-71.4484;213.681;-0.366745;0;0;0
-62.9921;213.681;-0.321445;0;0;0
-54.5358;213.681;-0.527912;0;0;0
-46.0795;213.681;-0.750862;0;0;0
-37.6233;213.681;-0.777242;0;0;0
-29.167;213.681;-0.780044;0;0;0
-20.7107;213.681;-0.87457;0;0;0
-12.2544;213.681;-1.03053;0;0;0
-3.79809;213.681;-1.00824;0;0;0
4.6582;213.681;-0.905457;0;0;0
13.1145;213.681;-0.807849;0;0;0
21.5708;213.681;-0.74352;0;0;0
30.0271;213.681;-0.702553;0;0;0
38.4834;213.681;-0.694706;0;0;0
46.9397;213.681;-0.695935;0;0;0
55.396;213.681;-0.702697;0;0;0
63.8522;213.681;-0.719056;0;0;0
72.3085;213.681;-0.756983;0;0;0
80.7648;213.681;-0.787601;0;0;0
89.2211;213.681;-0.799132;0;0;0
97.6774;213.681;-0.796467;0;0;0
106.134;213.681;-0.79851;0;0;0
114.59;213.681;-0.777932;0;0;0
123.046;213.681;-0.725146;0;0;0
131.503;213.681;-0.651431;0;0;0
139.959;213.681;-0.58896;0;0;0
148.415;213.681;-0.235351;0;0;0
-139.099;205.224;0.155762;0;0;0
-130.642;205.224;0.122337;0;0;0
-122.186;205.224;0.0617561;0;0;0
-113.73;205.224;0.00762707;0;0;0
-105.274;205.224;-0.00181897;0;0;0
-96.8173;205.224;-0.00805946;0;0;0
-88.361;205.224;-0.0179732;0;0;0
-79.9047;205.224;-0.0945349;0;0;0
-71.4484;205.224;-0.239692;0;0;0
-62.9921;205.224;-0.413073;0;0;0
-54.5358;205.224;-0.569972;0;0;0
-46.0795;205.224;-0.748727;0;0;0
-37.6233;205.224;-0.777994;0;0;0
-29.167;205.224;-0.753618;0;0;0
-20.7107;205.224;-0.737252;0;0;0
-12.2544;205.224;-0.732218;0;0;0
-3.79809;205.224;-0.667139;0;0;0
4.6582;205.224;-0.599146;0;0;0
13.1145;205.224;-0.564088;0;0;0
21.5708;205.224;-0.558798;0;0;0
30.0271;205.224;-0.561439;0;0;0
38.4834;205.224;-0.577612;0;0;0
46.9397;205.224;-0.579913;0;0;0
55.396;205.224;-0.581612;0;0;0
63.8522;205.224;-0.597246;0;0;0
72.3085;205.224;-0.634757;0;0;0
80.7648;205.224;-0.668837;0;0;0
89.2211;205.224;-0.683611;0;0;0
97.6774;205.224;-0.683838;0;0;0
106.134;205.224;-0.68763;0;0;0
114.59;205.224;-0.687434;0;0;0
123.046;205.224;-0.678821;0;0;0
131.503;205.224;-0.646751;0;0;0
139.959;205.224;-0.568672;0;0;0
148.415;205.224;-0.396715;0;0;0
-139.099;196.768;0.158347;0;0;0
-130.642;196.768;0.140469;0;0;0
-122.186;196.768;0.111246;0;0;0
-113.73;196.768;0.0570321;0;0;0
-105.274;196.768;0.0249897;0;0;0
-96.8173;196.768;0.0233242;0;0;0
-88.361;196.768;-0.00994386;0;0;0
-79.9047;196.768;-0.194781;0;0;0
-71.4484;196.768;-0.413225;0;0;0
-62.9921;196.768;-0.497789;0;0;0
-54.5358;196.768;-0.419058;0;0;0
-46.0795;196.768;-0.513369;0;0;0
-37.6233;196.768;-0.59872;0;0;0
-29.167;196.768;-0.619046;0;0;0
-20.7107;196.768;-0.576926;0;0;0
-12.2544;196.768;-0.513507;0;0;0
-3.79809;196.768;-0.459724;0;0;0
4.6582;196.768;-0.441378;0;0;0
13.1145;196.768;-0.459047;0;0;0
21.5708;196.768;-0.49017;0;0;0
30.0271;196.768;-0.508763;0;0;0
38.4834;196.768;-0.514305;0;0;0
46.9397;196.768;-0.499509;0;0;0
55.396;196.768;-0.492733;0;0;0
63.8522;196.768;-0.5084;0;0;0
72.3085;196.768;-0.541751;0;0;0
80.7648;196.768;-0.564405;0;0;0
89.2211;196.768;-0.56895;0;0;0
97.6774;196.768;-0.572719;0;0;0
106.134;196.768;-0.602616;0;0;0
114.59;196.768;-0.638344;0;0;0
123.046;196.768;-0.651108;0;0;0
131.503;196.768;-0.636139;0;0;0
139.959;196.768;-0.602573;0;0;0
148.415;196.768;-0.550371;0;0;0
156.871;196.768;-0.551016;0;0;0
-147.555;188.312;0.163608;0;0;0
-139.099;188.312;0.153404;0;0;0
-130.642;188.312;0.164445;0;0;0
-122.186;188.312;0.155092;0;0;0
-113.73;188.312;0.0932035;0;0;0
-105.274;188.312;0.0277587;0;0;0
-96.8173;188.312;0.00250704;0;0;0
-88.361;188.312;-0.0775442;0;0;0
-79.9047;188.312;-0.341597;0;0;0
-71.4484;188.312;-0.527093;0;0;0
-62.9921;188.312;-0.423186;0;0;0
-54.5358;188.312;-0.141757;0;0;0
-46.0795;188.312;-0.177038;0;0;0
-37.6233;188.312;-0.315799;0;0;0
-29.167;188.312;-0.400297;0;0;0
-20.7107;188.312;-0.402366;0;0;0
-12.2544;188.312;-0.373172;0;0;0
-3.79809;188.312;-0.368919;0;0;0
4.6582;188.312;-0.38985;0;0;0
13.1145;188.312;-0.425297;0;0;0
21.5708;188.312;-0.456541;0;0;0
30.0271;188.312;-0.468146;0;0;0
38.4834;188.312;-0.457604;0;0;0
46.9397;188.312;-0.424296;0;0;0
55.396;188.312;-0.402232;0;0;0
63.8522;188.312;-0.406613;0;0;0
72.3085;188.312;-0.435068;0;0;0
80.7648;188.312;-0.453177;0;0;0
89.2211;188.312;-0.455927;0;0;0
97.6774;188.312;-0.46948;0;0;0
106.134;188.312;-0.522213;0;0;0
