x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0116124;0.000448792;-0.736981
-12.2544;247.506;-0.471976;0.0106812;0.00109044;-0.825835
-3.79809;247.506;-0.548236;0.00465962;0.00472225;-0.880444
4.6582;247.506;-0.62037;-0.000703328;0.00594755;-0.909057
13.1145;247.506;-0.650736;-0.000377917;0.00476627;-0.932361
21.5708;247.506;-0.628395;0.00402083;0.00170139;-0.938588
30.0271;247.506;-0.60592;0.00927957;-0.00216943;-0.899036
38.4834;247.506;-0.651893;0.0114756;-0.00273146;-0.833721
46.9397;247.506;-0.732489;0.0107154;-0.0021778;-0.760153
72.3085;247.506;-0.749382;0.00935241;0.00123828;-0.506297
80.7648;247.506;-0.808256;0.00848686;0.0028116;-0.402356
89.2211;247.506;-0.754068;0.00747619;0.00305282;-0.311406
97.6774;247.506;-0.313663;0.00678444;-0.000400568;-0.225193
106.134;247.506;0.36894;0.006311;-0.00480525;-0.122632
-88.361;239.049;8.57933;0.00120253;-0.00075654;-0.0863674
-79.9047;239.049;8.50108;0.00319997;-0.00106039;-0.166423
-62.9921;239.049;2.60738;0.00781422;0.00570636;-0.503792
-54.5358;239.049;-0.17587;0.00375114;0.0163205;-0.695139
-46.0795;239.049;-0.541755;0.00250812;0.0225717;-0.816586
-37.6233;239.049;-0.635314;0.00253237;0.0217928;-0.955145
-29.167;239.049;-0.673576;0.003477;0.0187694;-1.0843
-20.7107;239.049;-0.664832;0.0053635;0.0160601;-1.18341
-12.2544;239.049;-0.632836;0.00961993;0.0114877;-1.26911
-3.79809;239.049;-0.554336;0.008388;0.00959021;-1.33413
4.6582;239.049;-0.633956;0.00576976;0.0119581;-1.3664
13.1145;239.049;-0.725931;0.00333094;0.0150507;-1.37916
21.5708;239.049;-0.758646;0.00538968;0.0160142;-1.38265
30.0271;239.049;-0.758194;0.0103011;0.01434;-1.35199
