x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0155604;0.00200761;-0.247559
-12.2544;247.506;-0.471976;0.014665;0.000721234;-0.276742
-3.79809;247.506;-0.548236;0.0158589;-0.000404345;-0.287696
4.6582;247.506;-0.62037;0.0153763;0.00105491;-0.297531
13.1145;247.506;-0.650736;0.0150957;0.00281279;-0.306675
21.5708;247.506;-0.628395;0.015407;0.00228794;-0.309853
30.0271;247.506;-0.60592;0.0160124;-6.21853e-05;-0.301724
38.4834;247.506;-0.651893;0.0158686;-0.00033138;-0.287708
46.9397;247.506;-0.732489;0.0150115;0.00014178;-0.269625
72.3085;247.506;-0.749382;0.0141964;-0.00339563;-0.179199
80.7648;247.506;-0.808256;0.0149284;-0.00324638;-0.136543
89.2211;247.506;-0.754068;0.01492;-0.00225863;-0.103743
97.6774;247.506;-0.313663;0.0144513;-0.0020538;-0.0770854
106.134;247.506;0.36894;0.0143448;-0.003825;-0.0409427
-88.361;239.049;8.57933;0.0115741;0.00109127;-0.0252218
-79.9047;239.049;8.50108;0.0115927;-0.000281519;-0.0523668
-62.9921;239.049;2.60738;0.0159216;0.00521741;-0.194927
-54.5358;239.049;-0.17587;0.0180855;0.00742721;-0.273817
-46.0795;239.049;-0.541755;0.0184721;0.00883813;-0.322406
-37.6233;239.049;-0.635314;0.0194056;0.0065642;-0.364971
-29.167;239.049;-0.673576;0.0184422;0.00573218;-0.413061
-20.7107;239.049;-0.664832;0.0159833;0.00766188;-0.461735
-12.2544;239.049;-0.632836;0.0159117;0.00892001;-0.497081
-3.79809;239.049;-0.554336;0.0181521;0.0103486;-0.517941
4.6582;239.049;-0.633956;0.0169654;0.0139148;-0.541343
13.1145;239.049;-0.725931;0.0149261;0.0148207;-0.555948
21.5708;239.049;-0.758646;0.0145495;0.011907;-0.554177
30.0271;239.049;-0.758194;0.0158677;0.00730896;-0.532483
38.4834;239.049;-0.758865;0.016098;0.00591706;-0.505485
46.9397;239.049;-0.772903;0.0154494;0.00502247;-0.47443
55.396;239.049;-0.821019;0.0144701;0.00416452;-0.444206
63.8522;239.049;-0.891244;0.0142875;0.00307535;-0.41575
72.3085;239.049;-0.86046;0.0153184;0.000620336;-0.365951
80.7648;239.049;-0.923492;0.0157125;0.000251057;-0.310725
89.2211;239.049;-0.930498;0.0153459;-1.77405e-05;-0.257341
97.6774;239.049;-0.840854;0.0146541;-0.00108887;-0.207668
106.134;239.049;-0.59755;0.0143717;-0.00212137;-0.151185
-113.73;230.593;5.98204;0.0116001;0.00199515;-0.0258351
-105.274;230.593;8.00416;0.0113092;0.00377281;-0.0513414
-96.8173;230.593;6.54036;0.0108832;0.00621663;-0.0973936
-88.361;230.593;4.50416;0.0124106;0.00356434;-0.146897
-79.9047;230.593;3.92923;0.0135948;0.00199003;-0.194805
-71.4484;230.593;2.45957;0.0148955;0.00512789;-0.288118
-62.9921;230.593;-0.141549;0.0158974;0.00873531;-0.403195
-54.5358;230.593;-0.4683;0.0159365;0.00984524;-0.480335
-46.0795;230.593;-0.69026;0.016037;0.0111723;-0.532511
-37.6233;230.593;-0.704206;0.0165288;0.0107532;-0.588841
-29.167;230.593;-0.72503;0.0155518;0.0125723;-0.650672
-20.7107;230.593;-0.867521;0.0135275;0.0187516;-0.706979
-12.2544;230.593;-1.05273;0.013468;0.0263543;-0.746911
-3.79809;230.593;-1.11622;0.0153436;0.0318412;-0.770706
4.6582;230.593;-1.08464;0.0152335;0.0332795;-0.792819
13.1145;230.593;-1.01505;0.0139742;0.029097;-0.800591
21.5708;230.593;-0.947102;0.0140444;0.0229312;-0.790047
30.0271;230.593;-0.877324;0.0155214;0.016444;-0.757454
38.4834;230.593;-0.813827;0.0156002;0.0125351;-0.717363
46.9397;230.593;-0.781134;0.0147213;0.0086981;-0.672978
55.396;230.593;-0.781425;0.0142619;0.0064824;-0.632994
63.8522;230.593;-0.817853;0.0148064;0.0054682;-0.597738
72.3085;230.593;-0.903767;0.0165693;0.00432846;-0.552039
80.7648;230.593;-0.955569;0.0174129;0.00354263;-0.49651
89.2211;230.593;-0.978723;0.0167713;0.0016337;-0.432928
97.6774;230.593;-0.935818;0.0156302;-0.000826083;-0.363334
106.134;230.593;-0.888504;0.0156308;-0.00234026;-0.290398
114.59;230.593;-0.721154;0.0165073;-0.00280658;-0.218
-113.73;222.137;1.68528;0.0129087;0.000904617;-0.108154
-105.274;222.137;4.23575;0.010787;0.000966276;-0.161944
-96.8173;222.137;2.10191;0.0109775;0.00300711;-0.251206
-88.361;222.137;0.466827;0.0160394;-0.000159706;-0.325444
-79.9047;222.137;0.239625;0.0165881;0.00125646;-0.404642
-71.4484;222.137;0.0560671;0.013013;0.00887322;-0.51586
-62.9921;222.137;-0.445392;0.00800432;0.0156991;-0.634243
-54.5358;222.137;-0.43084;0.00761452;0.0176361;-0.715556
-46.0795;222.137;-0.628638;0.00970933;0.0188415;-0.772485
-37.6233;222.137;-0.673621;0.0107621;0.0192309;-0.833772
-29.167;222.137;-0.740912;0.0105022;0.0214837;-0.898646
-20.7107;222.137;-0.957732;0.00992267;0.0282846;-0.952351
-12.2544;222.137;-1.29406;0.0109076;0.0364298;-0.982922
-3.79809;222.137;-1.35116;0.0129925;0.0403727;-0.991772
4.6582;222.137;-1.2472;0.0134159;0.0392752;-0.999245
13.1145;222.137;-1.11194;0.0134515;0.0338764;-0.998003
21.5708;222.137;-0.996373;0.0145484;0.0273292;-0.981922
30.0271;222.137;-0.877105;0.0166584;0.0215424;-0.947931
38.4834;222.137;-0.804448;0.0169682;0.0175317;-0.906679
46.9397;222.137;-0.765915;0.0157431;0.0121917;-0.857381
55.396;222.137;-0.764072;0.0144079;0.00788635;-0.809084
63.8522;222.137;-0.796537;0.0147106;0.00584105;-0.767377
72.3085;222.137;-0.852908;0.0170926;0.00517107;-0.723595
80.7648;222.137;-0.893551;0.0185147;0.0046384;-0.67111
89.2211;222.137;-0.90816;0.0177914;0.00146858;-0.605333
97.6774;222.137;-0.91062;0.0163122;-0.00253032;-0.529782
106.134;222.137;-0.943081;0.0168287;-0.00329144;-0.450623
114.59;222.137;-0.828419;0.0169619;-0.00331724;-0.369466
-130.642;213.681;0.103519;0.0135958;0.00167628;-0.0749077
-122.186;213.681;-0.0004306;0.0153409;0.0013982;-0.142994
-113.73;213.681;-0.0264453;0.0146728;-0.00232103;-0.219892
-105.274;213.681;-0.573801;0.0127381;-0.00248869;-0.321427
-96.8173;213.681;-0.451659;0.0126815;-0.00175332;-0.419357
-88.361;213.681;-0.315404;0.0170457;-0.00329075;-0.504861
-79.9047;213.681;-0.354355;0.0153368;0.00117165;-0.606483
-71.4484;213.681;-0.366745;0.00840173;0.0116976;-0.733727
-62.9921;213.681;-0.321445;0.00191484;0.0207152;-0.852771
-54.5358;213.681;-0.527912;0.00403677;0.0223059;-0.930829
