x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0200552;0.0197401;-1.47017
-12.2544;247.506;-0.471976;0.0197454;0.0309897;-1.66091
-3.79809;247.506;-0.548236;0.0149873;0.0448385;-1.75843
4.6582;247.506;-0.62037;0.00934648;0.048014;-1.78412
13.1145;247.506;-0.650736;0.0122754;0.042387;-1.80548
21.5708;247.506;-0.628395;0.0210066;0.0348862;-1.8188
30.0271;247.506;-0.60592;0.0250698;0.0271895;-1.76916
38.4834;247.506;-0.651893;0.026557;0.0202417;-1.65692
46.9397;247.506;-0.732489;0.026775;0.0171019;-1.52105
72.3085;247.506;-0.749382;0.0233929;0.00890889;-0.987468
80.7648;247.506;-0.808256;0.0200521;0.00651237;-0.778902
89.2211;247.506;-0.754068;0.0157453;0.00585187;-0.601032
97.6774;247.506;-0.313663;0.0124578;0.00195857;-0.442407
106.134;247.506;0.36894;0.0117013;-0.00625286;-0.249647
-88.361;239.049;8.57933;0.000422121;0.00921802;-0.184942
-79.9047;239.049;8.50108;-0.00345365;0.0104469;-0.36121
-62.9921;239.049;2.60738;0.00534217;0.0128075;-1.02057
-54.5358;239.049;-0.17587;0.0120183;0.0256828;-1.36498
-46.0795;239.049;-0.541755;0.0147287;0.036887;-1.58808
-37.6233;239.049;-0.635314;0.0123996;0.0456128;-1.85355
-29.167;239.049;-0.673576;0.00935171;0.0547626;-2.11123
-20.7107;239.049;-0.664832;0.00988055;0.0613292;-2.32215
-12.2544;239.049;-0.632836;0.0174078;0.058996;-2.50837
-3.79809;239.049;-0.554336;0.0168266;0.05895;-2.64152
4.6582;239.049;-0.633956;0.0184976;0.0639349;-2.68297
13.1145;239.049;-0.725931;0.0211889;0.0696908;-2.68409
21.5708;239.049;-0.758646;0.0280561;0.0713551;-2.68056
30.0271;239.049;-0.758194;0.032449;0.0673749;-2.63247
38.4834;239.049;-0.758865;0.0336937;0.06238;-2.5502
46.9397;239.049;-0.772903;0.0346767;0.0582053;-2.4451
55.396;239.049;-0.821019;0.0337779;0.0538829;-2.30661
63.8522;239.049;-0.891244;0.0334708;0.0435297;-2.12969
72.3085;239.049;-0.86046;0.0344575;0.026157;-1.88033
80.7648;239.049;-0.923492;0.0319736;0.0200067;-1.61991
