x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0161641;0.00909224;-1.00194
-12.2544;247.506;-0.471976;0.0162591;0.0118564;-1.12548
-3.79809;247.506;-0.548236;0.0134226;0.0110983;-1.18446
4.6582;247.506;-0.62037;0.00915502;0.0121604;-1.2186
13.1145;247.506;-0.650736;0.009568;0.0116305;-1.24479
21.5708;247.506;-0.628395;0.0125283;0.00782983;-1.24541
30.0271;247.506;-0.60592;0.0143431;0.00338072;-1.19616
38.4834;247.506;-0.651893;0.0155849;0.000423862;-1.10773
46.9397;247.506;-0.732489;0.0155455;0.000234252;-1.01363
72.3085;247.506;-0.749382;0.0131933;0.00484314;-0.678534
80.7648;247.506;-0.808256;0.0118603;0.00678853;-0.537303
89.2211;247.506;-0.754068;0.0100442;0.00788573;-0.414498
97.6774;247.506;-0.313663;0.00884481;0.00498913;-0.302072
106.134;247.506;0.36894;0.00904675;-0.000812646;-0.168203
-88.361;239.049;8.57933;0.00196434;0.00300543;-0.116911
-79.9047;239.049;8.50108;-0.000106153;0.00487006;-0.23675
-62.9921;239.049;2.60738;0.0046267;0.0112301;-0.688823
-54.5358;239.049;-0.17587;0.00439881;0.0225321;-0.931287
-46.0795;239.049;-0.541755;0.00458436;0.0295675;-1.092
-37.6233;239.049;-0.635314;0.00517468;0.0286825;-1.27169
-29.167;239.049;-0.673576;0.00500961;0.0285072;-1.44356
-20.7107;239.049;-0.664832;0.00619876;0.0315982;-1.58488
-12.2544;239.049;-0.632836;0.0126011;0.0279412;-1.70284
-3.79809;239.049;-0.554336;0.0140336;0.0216213;-1.781
4.6582;239.049;-0.633956;0.0154805;0.0238524;-1.82112
13.1145;239.049;-0.725931;0.0162464;0.0270606;-1.83038
21.5708;239.049;-0.758646;0.0180257;0.0262495;-1.82169
30.0271;239.049;-0.758194;0.0181261;0.0249989;-1.7831
38.4834;239.049;-0.758865;0.0180922;0.0232552;-1.71964
46.9397;239.049;-0.772903;0.0183021;0.0210157;-1.64706
55.396;239.049;-0.821019;0.0169546;0.0201567;-1.55842
63.8522;239.049;-0.891244;0.0169381;0.0185926;-1.4516
72.3085;239.049;-0.86046;0.0186011;0.013591;-1.28649
80.7648;239.049;-0.923492;0.0182921;0.0136791;-1.11072
89.2211;239.049;-0.930498;0.0165075;0.0135956;-0.936248
97.6774;239.049;-0.840854;0.0138161;0.00910438;-0.763755
106.134;239.049;-0.59755;0.0105755;0.00323396;-0.573876
