x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0154122;-0.00227216;-0.0838895
-12.2544;247.506;-0.471976;0.0170573;-0.00516353;-0.0895173
-3.79809;247.506;-0.548236;0.017414;-0.00417583;-0.10043
4.6582;247.506;-0.62037;0.015369;-0.00455892;-0.104341
13.1145;247.506;-0.650736;0.0133844;-0.00502513;-0.105405
21.5708;247.506;-0.628395;0.0138777;-0.00470941;-0.108472
30.0271;247.506;-0.60592;0.0151227;-0.00563275;-0.104808
38.4834;247.506;-0.651893;0.0153911;-0.00582316;-0.0982889
46.9397;247.506;-0.732489;0.0147148;-0.00591799;-0.0903274
72.3085;247.506;-0.749382;0.0137203;-0.00728204;-0.0577499
80.7648;247.506;-0.808256;0.0148344;-0.00510602;-0.049409
89.2211;247.506;-0.754068;0.015852;-0.00321773;-0.0424406
97.6774;247.506;-0.313663;0.0165124;-0.00319485;-0.0327034
106.134;247.506;0.36894;0.0168577;-0.00482683;-0.0180739
-88.361;239.049;8.57933;0.0154526;-0.00384098;-0.00916167
-79.9047;239.049;8.50108;0.0153256;-0.00398078;-0.0193952
-62.9921;239.049;2.60738;0.0156318;-0.0013044;-0.0609334
-54.5358;239.049;-0.17587;0.0161728;0.000560184;-0.0828345
-46.0795;239.049;-0.541755;0.0165205;0.000493404;-0.0985698
-37.6233;239.049;-0.635314;0.0151568;0.000716692;-0.115582
-29.167;239.049;-0.673576;0.0146159;0.000296185;-0.132128
-20.7107;239.049;-0.664832;0.0156117;-0.000867021;-0.142408
-12.2544;239.049;-0.632836;0.0178152;-0.00243392;-0.15093
-3.79809;239.049;-0.554336;0.0182256;-0.000272999;-0.163775
4.6582;239.049;-0.633956;0.0155714;0.000681612;-0.169779
13.1145;239.049;-0.725931;0.0132213;-0.000678652;-0.170844
21.5708;239.049;-0.758646;0.0139904;-0.00288385;-0.172453
30.0271;239.049;-0.758194;0.0161853;-0.00412217;-0.17015
38.4834;239.049;-0.758865;0.0169254;-0.00350551;-0.164054
46.9397;239.049;-0.772903;0.0159836;-0.0039434;-0.153499
55.396;239.049;-0.821019;0.0153196;-0.00545754;-0.143725
63.8522;239.049;-0.891244;0.014688;-0.00675318;-0.131644
72.3085;239.049;-0.86046;0.0150327;-0.00667201;-0.118289
80.7648;239.049;-0.923492;0.0152148;-0.00490265;-0.106054
89.2211;239.049;-0.930498;0.0151172;-0.00399549;-0.090949
97.6774;239.049;-0.840854;0.015131;-0.00495595;-0.0722674
106.134;239.049;-0.59755;0.015806;-0.00561078;-0.053245
-113.73;230.593;5.98204;0.0141367;-0.00216019;-0.0103527
-105.274;230.593;8.00416;0.0142649;-0.00289979;-0.0162604
-96.8173;230.593;6.54036;0.0148338;-0.00326057;-0.0286278
-88.361;230.593;4.50416;0.015086;-0.00373654;-0.0456334
-79.9047;230.593;3.92923;0.0154286;-0.00353994;-0.0628241
-71.4484;230.593;2.45957;0.0154983;-0.00223071;-0.0900454
-62.9921;230.593;-0.141549;0.0151092;-0.000419586;-0.119861
-54.5358;230.593;-0.4683;0.0151183;2.18516e-05;-0.139575
-46.0795;230.593;-0.69026;0.014739;-8.72005e-05;-0.158664
-37.6233;230.593;-0.704206;0.0126594;-0.00015042;-0.175211
-29.167;230.593;-0.72503;0.0126133;-0.000140303;-0.192062
-20.7107;230.593;-0.867521;0.014654;0.000397642;-0.204236
-12.2544;230.593;-1.05273;0.0171002;0.000574104;-0.215316
-3.79809;230.593;-1.11622;0.0176725;0.00305838;-0.228543
4.6582;230.593;-1.08464;0.0167341;0.003933;-0.233163
13.1145;230.593;-1.01505;0.015216;0.00161034;-0.230648
21.5708;230.593;-0.947102;0.014765;-0.00236168;-0.228897
30.0271;230.593;-0.877324;0.0155392;-0.00382749;-0.229551
38.4834;230.593;-0.813827;0.0163251;-0.0035436;-0.224703
46.9397;230.593;-0.781134;0.0160077;-0.0051544;-0.212056
55.396;230.593;-0.781425;0.0156077;-0.00733305;-0.199713
63.8522;230.593;-0.817853;0.014873;-0.00733132;-0.189456
72.3085;230.593;-0.903767;0.0148951;-0.00573185;-0.179273
80.7648;230.593;-0.955569;0.0143955;-0.00461101;-0.164922
89.2211;230.593;-0.978723;0.013709;-0.0047711;-0.14464
97.6774;230.593;-0.935818;0.0138261;-0.00556844;-0.121049
106.134;230.593;-0.888504;0.0151179;-0.00569402;-0.0983218
114.59;230.593;-0.721154;0.0156675;-0.00495801;-0.0756306
-113.73;222.137;1.68528;0.0135654;-0.00253127;-0.0378747
-105.274;222.137;4.23575;0.0143303;-0.00302731;-0.0518781
-96.8173;222.137;2.10191;0.0155285;-0.00252961;-0.0782901
