x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0105642;-0.00194734;-0.26856
-12.2544;247.506;-0.471976;0.00893722;-0.000822922;-0.313654
-3.79809;247.506;-0.548236;0.00921771;0.000138103;-0.335675
4.6582;247.506;-0.62037;0.00836271;0.000964755;-0.348013
13.1145;247.506;-0.650736;0.00763472;1.99988e-05;-0.352855
21.5708;247.506;-0.628395;0.00804083;-0.0026385;-0.351838
30.0271;247.506;-0.60592;0.00860852;-0.00465079;-0.339638
38.4834;247.506;-0.651893;0.00845135;-0.00382075;-0.32032
46.9397;247.506;-0.732489;0.00773812;-0.00267173;-0.296426
72.3085;247.506;-0.749382;0.00692907;-0.0017157;-0.204274
80.7648;247.506;-0.808256;0.00778309;-0.000793161;-0.160165
89.2211;247.506;-0.754068;0.00855926;-6.66525e-05;-0.122606
97.6774;247.506;-0.313663;0.00889702;-0.000543169;-0.0896874
106.134;247.506;0.36894;0.00852566;-0.00270477;-0.047761
-88.361;239.049;8.57933;0.00679569;-0.000570216;-0.0280305
-79.9047;239.049;8.50108;0.00755297;-0.00120372;-0.0564112
-62.9921;239.049;2.60738;0.0116221;0.00219121;-0.183178
-54.5358;239.049;-0.17587;0.0122974;0.00334444;-0.251506
-46.0795;239.049;-0.541755;0.01167;0.00393656;-0.297352
-37.6233;239.049;-0.635314;0.0132897;0.000737218;-0.34541
-29.167;239.049;-0.673576;0.0128103;-0.00115308;-0.399301
-20.7107;239.049;-0.664832;0.010243;0.000153041;-0.452727
-12.2544;239.049;-0.632836;0.0106512;0.000768724;-0.4951
-3.79809;239.049;-0.554336;0.0125717;0.00210533;-0.521712
4.6582;239.049;-0.633956;0.0108147;0.00548324;-0.541999
13.1145;239.049;-0.725931;0.00758496;0.00648531;-0.552396
21.5708;239.049;-0.758646;0.00692827;0.00457878;-0.554413
30.0271;239.049;-0.758194;0.00850619;0.00129565;-0.538731
38.4834;239.049;-0.758865;0.0088607;0.00141864;-0.519949
46.9397;239.049;-0.772903;0.00824268;0.00123951;-0.4975
55.396;239.049;-0.821019;0.00726022;0.00160739;-0.474069
63.8522;239.049;-0.891244;0.00674314;0.00186817;-0.447745
72.3085;239.049;-0.86046;0.00711559;0.000890685;-0.39786
80.7648;239.049;-0.923492;0.00782744;0.000901728;-0.340742
89.2211;239.049;-0.930498;0.00838708;0.000549977;-0.284655
97.6774;239.049;-0.840854;0.00812568;-0.000694504;-0.230481
106.134;239.049;-0.59755;0.00703259;-0.00155315;-0.167774
-113.73;230.593;5.98204;0.00703138;0.000704409;-0.0230842
-105.274;230.593;8.00416;0.00592776;0.000618071;-0.0464627
-96.8173;230.593;6.54036;0.00534681;0.000982357;-0.091778
-88.361;230.593;4.50416;0.00752249;-0.000851484;-0.144452
-79.9047;230.593;3.92923;0.00947561;-0.00160676;-0.19042
-71.4484;230.593;2.45957;0.0109428;0.00150684;-0.276669
-62.9921;230.593;-0.141549;0.0110017;0.00347567;-0.380701
-54.5358;230.593;-0.4683;0.00944936;0.00287523;-0.451637
-46.0795;230.593;-0.69026;0.0089891;0.00410502;-0.500381
-37.6233;230.593;-0.704206;0.0105424;0.00376952;-0.554856
-29.167;230.593;-0.72503;0.010418;0.00451771;-0.608338
-20.7107;230.593;-0.867521;0.00781367;0.00844443;-0.646004
-12.2544;230.593;-1.05273;0.00773345;0.0130814;-0.670613
-3.79809;230.593;-1.11622;0.0101118;0.0162307;-0.691513
4.6582;230.593;-1.08464;0.00916777;0.01829;-0.717195
13.1145;230.593;-1.01505;0.00612911;0.0164408;-0.733963
21.5708;230.593;-0.947102;0.00561878;0.0130249;-0.742543
30.0271;230.593;-0.877324;0.00744918;0.00868651;-0.734349
38.4834;230.593;-0.813827;0.00786037;0.00702026;-0.71973
46.9397;230.593;-0.781134;0.00714715;0.00458812;-0.697005
55.396;230.593;-0.781425;0.00680419;0.00375143;-0.671931
63.8522;230.593;-0.817853;0.00696167;0.00425938;-0.642454
72.3085;230.593;-0.903767;0.00807234;0.00453457;-0.596023
80.7648;230.593;-0.955569;0.0090597;0.00389148;-0.53906
89.2211;230.593;-0.978723;0.00909824;0.00187966;-0.475322
97.6774;230.593;-0.935818;0.00823266;-0.000116343;-0.404964
106.134;230.593;-0.888504;0.00762153;-0.000892186;-0.327252
114.59;230.593;-0.721154;0.00838534;-9.43024e-05;-0.252481
-113.73;222.137;1.68528;0.00834212;-0.00120054;-0.108372
-105.274;222.137;4.23575;0.0056192;-0.00326951;-0.157735
-96.8173;222.137;2.10191;0.00521405;-0.00246656;-0.251387
-88.361;222.137;0.466827;0.0102816;-0.00476724;-0.333574
-79.9047;222.137;0.239625;0.0109565;-0.00250338;-0.413678
