x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0193156;0.0200686;-1.48831
-12.2544;247.506;-0.471976;0.0187072;0.0305533;-1.67819
-3.79809;247.506;-0.548236;0.0138217;0.0432044;-1.77575
4.6582;247.506;-0.62037;0.0088273;0.0463393;-1.80412
13.1145;247.506;-0.650736;0.0125804;0.0420574;-1.82934
21.5708;247.506;-0.628395;0.0212164;0.0357326;-1.84363
30.0271;247.506;-0.60592;0.0248672;0.0283597;-1.79317
38.4834;247.506;-0.651893;0.0261072;0.0216074;-1.67957
46.9397;247.506;-0.732489;0.0266593;0.0178178;-1.54047
72.3085;247.506;-0.749382;0.0227388;0.00700356;-0.994925
80.7648;247.506;-0.808256;0.0195728;0.00562781;-0.787229
89.2211;247.506;-0.754068;0.0156506;0.00567142;-0.611351
97.6774;247.506;-0.313663;0.0126853;0.00173759;-0.45418
106.134;247.506;0.36894;0.0118764;-0.00820858;-0.257188
-88.361;239.049;8.57933;-0.000926836;0.0090129;-0.18981
-79.9047;239.049;8.50108;-0.00466212;0.00947906;-0.366949
-62.9921;239.049;2.60738;0.00373389;0.0114427;-1.03334
-54.5358;239.049;-0.17587;0.010044;0.0244891;-1.38119
-46.0795;239.049;-0.541755;0.0130556;0.0345768;-1.60329
-37.6233;239.049;-0.635314;0.0113169;0.044615;-1.87328
-29.167;239.049;-0.673576;0.00885578;0.055397;-2.13639
-20.7107;239.049;-0.664832;0.00950196;0.0622916;-2.34859
-12.2544;239.049;-0.632836;0.0168807;0.0594856;-2.53393
-3.79809;239.049;-0.554336;0.0160612;0.0592991;-2.66791
4.6582;239.049;-0.633956;0.0181484;0.0644331;-2.71297
13.1145;239.049;-0.725931;0.021133;0.0702834;-2.71688
21.5708;239.049;-0.758646;0.0274927;0.0715253;-2.71214
30.0271;239.049;-0.758194;0.0312616;0.0667214;-2.66127
38.4834;239.049;-0.758865;0.0323776;0.0621725;-2.57773
46.9397;239.049;-0.772903;0.0340782;0.0581849;-2.47055
55.396;239.049;-0.821019;0.0334816;0.0527792;-2.32775
63.8522;239.049;-0.891244;0.0331465;0.0414688;-2.14821
72.3085;239.049;-0.86046;0.0340828;0.0249022;-1.89932
80.7648;239.049;-0.923492;0.0317867;0.0197767;-1.63908
89.2211;239.049;-0.930498;0.0270965;0.0184229;-1.38657
97.6774;239.049;-0.840854;0.0214294;0.0123716;-1.14223
106.134;239.049;-0.59755;0.0159609;0.00286597;-0.868854
-113.73;230.593;5.98204;0.0098434;-0.000126643;-0.170384
-105.274;230.593;8.00416;0.00479463;0.005568;-0.289531
-96.8173;230.593;6.54036;-0.0037976;0.0164841;-0.521636
-88.361;230.593;4.50416;-0.0101507;0.0236886;-0.843618
-79.9047;230.593;3.92923;-0.012651;0.0236875;-1.12917
-71.4484;230.593;2.45957;-0.0119166;0.0273538;-1.53831
-62.9921;230.593;-0.141549;-0.00559001;0.0391278;-2.01703
-54.5358;230.593;-0.4683;0.0032556;0.0503273;-2.3252
-46.0795;230.593;-0.69026;0.00728701;0.0667895;-2.54797
-37.6233;230.593;-0.704206;0.00526762;0.0784928;-2.82604
-29.167;230.593;-0.72503;0.00639753;0.0890883;-3.06234
-20.7107;230.593;-0.867521;0.0042681;0.0995594;-3.1447
-12.2544;230.593;-1.05273;0.00754211;0.101461;-3.155
-3.79809;230.593;-1.11622;0.0152234;0.0945292;-3.20987
4.6582;230.593;-1.08464;0.0228681;0.0959303;-3.33236
13.1145;230.593;-1.01505;0.0276914;0.102893;-3.44975
21.5708;230.593;-0.947102;0.0320032;0.107264;-3.52234
30.0271;230.593;-0.877324;0.0348695;0.104688;-3.53124
38.4834;230.593;-0.813827;0.036867;0.0998797;-3.49374
46.9397;230.593;-0.781134;0.0404966;0.0924744;-3.41423
55.396;230.593;-0.781425;0.0433702;0.0819925;-3.27893
63.8522;230.593;-0.817853;0.0452768;0.0669354;-3.08592
72.3085;230.593;-0.903767;0.0482696;0.0560854;-2.8405
80.7648;230.593;-0.955569;0.0480841;0.0538313;-2.57252
89.2211;230.593;-0.978723;0.0441552;0.0492984;-2.2858
97.6774;230.593;-0.935818;0.0375873;0.0365403;-1.97449
106.134;230.593;-0.888504;0.0312716;0.0195378;-1.6356
114.59;230.593;-0.721154;0.0296086;0.0133053;-1.28117
-113.73;222.137;1.68528;0.0126818;-0.00480841;-0.674603
-105.274;222.137;4.23575;-0.000493435;0.00424156;-0.926553
-96.8173;222.137;2.10191;-0.0119201;0.0239038;-1.36936
-88.361;222.137;0.466827;-0.0162075;0.0363293;-1.81352
-79.9047;222.137;0.239625;-0.021687;0.0460983;-2.20784
