x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0121266;0.00604371;-0.954057
-12.2544;247.506;-0.471976;0.0115726;0.00872199;-1.07604
-3.79809;247.506;-0.548236;0.00872349;0.00846829;-1.13487
4.6582;247.506;-0.62037;0.00496309;0.0106166;-1.16915
13.1145;247.506;-0.650736;0.00593036;0.0111678;-1.19451
21.5708;247.506;-0.628395;0.00940626;0.00783136;-1.19429
30.0271;247.506;-0.60592;0.0114084;0.00288977;-1.14564
38.4834;247.506;-0.651893;0.0126198;-0.00121869;-1.0598
46.9397;247.506;-0.732489;0.0123793;-0.00139398;-0.970913
72.3085;247.506;-0.749382;0.00912626;0.00325083;-0.648945
80.7648;247.506;-0.808256;0.00784699;0.00438695;-0.511394
89.2211;247.506;-0.754068;0.00652388;0.00533464;-0.393687
97.6774;247.506;-0.313663;0.0057602;0.00307151;-0.287068
106.134;247.506;0.36894;0.00527531;-0.00177377;-0.160145
-88.361;239.049;8.57933;-0.000543763;0.00332478;-0.112805
-79.9047;239.049;8.50108;-0.00196669;0.00530801;-0.22776
-62.9921;239.049;2.60738;0.0027586;0.0126353;-0.663868
-54.5358;239.049;-0.17587;0.00166915;0.0235703;-0.895614
-46.0795;239.049;-0.541755;0.00108943;0.029822;-1.04841
-37.6233;239.049;-0.635314;0.00199843;0.0272153;-1.21777
-29.167;239.049;-0.673576;0.00229455;0.0257377;-1.38057
-20.7107;239.049;-0.664832;0.0029679;0.0278447;-1.51697
-12.2544;239.049;-0.632836;0.00810155;0.0247961;-1.63543
-3.79809;239.049;-0.554336;0.00967035;0.0184557;-1.7128
4.6582;239.049;-0.633956;0.011224;0.0208434;-1.74904
13.1145;239.049;-0.725931;0.0121722;0.024712;-1.75427
21.5708;239.049;-0.758646;0.0143211;0.0246053;-1.74492
30.0271;239.049;-0.758194;0.0146913;0.0234046;-1.70967
38.4834;239.049;-0.758865;0.0150097;0.0205143;-1.64949
46.9397;239.049;-0.772903;0.0153304;0.0183571;-1.5818
55.396;239.049;-0.821019;0.0143581;0.0184389;-1.4997
63.8522;239.049;-0.891244;0.014249;0.0175152;-1.39743
72.3085;239.049;-0.86046;0.0150475;0.0119853;-1.23524
80.7648;239.049;-0.923492;0.0140383;0.0110846;-1.0636
89.2211;239.049;-0.930498;0.0122912;0.0111225;-0.895963
97.6774;239.049;-0.840854;0.0101983;0.00816657;-0.732588
106.134;239.049;-0.59755;0.00728355;0.00375031;-0.552694
