x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0206605;0.018094;-1.42049
-12.2544;247.506;-0.471976;0.0206972;0.0279028;-1.60347
-3.79809;247.506;-0.548236;0.0156871;0.0408995;-1.70038
4.6582;247.506;-0.62037;0.0098307;0.045032;-1.72898
13.1145;247.506;-0.650736;0.0122591;0.0407205;-1.75122
21.5708;247.506;-0.628395;0.02055;0.0335363;-1.76329
30.0271;247.506;-0.60592;0.0245107;0.0257004;-1.71317
38.4834;247.506;-0.651893;0.0260323;0.0183523;-1.6016
46.9397;247.506;-0.732489;0.0262058;0.0151025;-1.46773
72.3085;247.506;-0.749382;0.0227367;0.00773751;-0.955738
80.7648;247.506;-0.808256;0.0199146;0.0055384;-0.753986
89.2211;247.506;-0.754068;0.0162279;0.00467284;-0.581559
97.6774;247.506;-0.313663;0.013584;0.000646184;-0.428806
106.134;247.506;0.36894;0.0135099;-0.00626403;-0.246641
-88.361;239.049;8.57933;0.00206577;0.00588106;-0.172345
-79.9047;239.049;8.50108;-0.00217665;0.00697937;-0.342561
-62.9921;239.049;2.60738;0.00616228;0.0100189;-0.981432
-54.5358;239.049;-0.17587;0.0124683;0.0227365;-1.31544
-46.0795;239.049;-0.541755;0.0142229;0.0350328;-1.53506
-37.6233;239.049;-0.635314;0.0120704;0.0435474;-1.79264
-29.167;239.049;-0.673576;0.00983088;0.0519159;-2.04082
-20.7107;239.049;-0.664832;0.0107855;0.0574268;-2.2421
-12.2544;239.049;-0.632836;0.0181572;0.053994;-2.41942
-3.79809;239.049;-0.554336;0.0172838;0.0518691;-2.54701
4.6582;239.049;-0.633956;0.0184059;0.0576172;-2.5905
13.1145;239.049;-0.725931;0.0206525;0.0651873;-2.59396
21.5708;239.049;-0.758646;0.0271861;0.0674029;-2.5899
30.0271;239.049;-0.758194;0.0314513;0.0631537;-2.54051
38.4834;239.049;-0.758865;0.0327167;0.0571626;-2.45588
46.9397;239.049;-0.772903;0.0332301;0.0528963;-2.35242
55.396;239.049;-0.821019;0.0318897;0.0492887;-2.22152
63.8522;239.049;-0.891244;0.0312238;0.0400244;-2.0553
72.3085;239.049;-0.86046;0.0323491;0.0236621;-1.81507
80.7648;239.049;-0.923492;0.0305785;0.017913;-1.5622
89.2211;239.049;-0.930498;0.0265414;0.0160572;-1.31754
97.6774;239.049;-0.840854;0.0216217;0.0103813;-1.08385
106.134;239.049;-0.59755;0.0171451;0.00283323;-0.82645
-113.73;230.593;5.98204;0.0120377;-0.000508073;-0.16068
-105.274;230.593;8.00416;0.00712382;0.00451598;-0.275622
-96.8173;230.593;6.54036;-0.000426208;0.0144032;-0.496736
-88.361;230.593;4.50416;-0.00639524;0.0205591;-0.799812
-79.9047;230.593;3.92923;-0.00987158;0.0218732;-1.07561
-71.4484;230.593;2.45957;-0.0100062;0.0271238;-1.47224
-62.9921;230.593;-0.141549;-0.00384655;0.0370309;-1.92776
-54.5358;230.593;-0.4683;0.00523041;0.0467265;-2.2173
-46.0795;230.593;-0.69026;0.00878009;0.0637029;-2.43372
-37.6233;230.593;-0.704206;0.00709031;0.0725781;-2.69698
-29.167;230.593;-0.72503;0.00839653;0.0809005;-2.9187
-20.7107;230.593;-0.867521;0.0062328;0.0910752;-2.99391
-12.2544;230.593;-1.05273;0.00935254;0.0929421;-3.00034
-3.79809;230.593;-1.11622;0.016969;0.0836187;-3.04911
4.6582;230.593;-1.08464;0.0240109;0.0845687;-3.16438
13.1145;230.593;-1.01505;0.0282837;0.0928438;-3.27726
21.5708;230.593;-0.947102;0.0326375;0.0984911;-3.34976
30.0271;230.593;-0.877324;0.0360604;0.0966504;-3.35947
38.4834;230.593;-0.813827;0.0380864;0.0907365;-3.32115
46.9397;230.593;-0.781134;0.0400095;0.0836822;-3.24677
55.396;230.593;-0.781425;0.0415392;0.0753469;-3.12506
63.8522;230.593;-0.817853;0.0426877;0.0630195;-2.94676
72.3085;230.593;-0.903767;0.0455179;0.0531841;-2.71124
80.7648;230.593;-0.955569;0.0458925;0.0506905;-2.4526
89.2211;230.593;-0.978723;0.0428493;0.045886;-2.17653
97.6774;230.593;-0.935818;0.0370566;0.0334682;-1.8784
106.134;230.593;-0.888504;0.0312636;0.0181147;-1.55616
114.59;230.593;-0.721154;0.0294236;0.0123622;-1.21854
-113.73;222.137;1.68528;0.0140104;-0.00481805;-0.639105
-105.274;222.137;4.23575;0.00111507;0.00390527;-0.885595
-96.8173;222.137;2.10191;-0.0087081;0.0212393;-1.30699
-88.361;222.137;0.466827;-0.0119173;0.0320439;-1.72712
-79.9047;222.137;0.239625;-0.017801;0.0432539;-2.10882
-71.4484;222.137;0.0560671;-0.0233813;0.0550116;-2.51559
-62.9921;222.137;-0.445392;-0.0226934;0.0651422;-2.91842
-54.5358;222.137;-0.43084;-0.0119243;0.0718483;-3.18872
-46.0795;222.137;-0.628638;-0.00377609;0.0867067;-3.38152
-37.6233;222.137;-0.673621;0.000491254;0.0925967;-3.61762
-29.167;222.137;-0.740912;0.00799707;0.0993415;-3.80335
-20.7107;222.137;-0.957732;0.00847175;0.112926;-3.80952
-12.2544;222.137;-1.29406;0.0142771;0.121333;-3.73403
-3.79809;222.137;-1.35116;0.0200237;0.114478;-3.7735
4.6582;222.137;-1.2472;0.0279943;0.109771;-3.93674
13.1145;222.137;-1.11194;0.0321035;0.11479;-4.09259
21.5708;222.137;-0.996373;0.0362886;0.121553;-4.20243
30.0271;222.137;-0.877105;0.0394236;0.121251;-4.25219
38.4834;222.137;-0.804448;0.0437536;0.114764;-4.22664
46.9397;222.137;-0.765915;0.0474542;0.106574;-4.14971
55.396;222.137;-0.764072;0.050973;0.0956517;-4.02554
63.8522;222.137;-0.796537;0.0533998;0.0853777;-3.84853
72.3085;222.137;-0.852908;0.0572019;0.0800132;-3.61984
80.7648;222.137;-0.893551;0.0585732;0.0779391;-3.36376
89.2211;222.137;-0.90816;0.0571347;0.0715746;-3.07902
97.6774;222.137;-0.91062;0.0526602;0.0584848;-2.76488
106.134;222.137;-0.943081;0.045821;0.0419199;-2.4194
114.59;222.137;-0.828419;0.0400945;0.0315806;-2.05905
-130.642;213.681;0.103519;0.0232818;-0.015969;-0.459167
-122.186;213.681;-0.0004306;0.0232766;-0.0167476;-0.832102
-113.73;213.681;-0.0264453;0.00778519;-0.010669;-1.2761
-105.274;213.681;-0.573801;-0.0048996;0.00908714;-1.76258
-96.8173;213.681;-0.451659;-0.0179811;0.0283437;-2.22689
-88.361;213.681;-0.315404;-0.0236687;0.0414408;-2.66443
-79.9047;213.681;-0.354355;-0.0314779;0.0574017;-3.08255
-71.4484;213.681;-0.366745;-0.0368965;0.0739143;-3.4903
-62.9921;213.681;-0.321445;-0.0327335;0.0868189;-3.84254
-54.5358;213.681;-0.527912;-0.0159076;0.0931137;-4.07903
-46.0795;213.681;-0.750862;-0.00470758;0.10631;-4.2416
-37.6233;213.681;-0.777242;0.000573927;0.110662;-4.46589
-29.167;213.681;-0.780044;0.00736123;0.113035;-4.67971
-20.7107;213.681;-0.87457;0.0100878;0.121106;-4.78478
-12.2544;213.681;-1.03053;0.0144244;0.128286;-4.82606
-3.79809;213.681;-1.00824;0.0192572;0.122277;-4.91703
4.6582;213.681;-0.905457;0.0283345;0.115632;-5.07388
13.1145;213.681;-0.807849;0.0329101;0.119454;-5.19404
21.5708;213.681;-0.74352;0.0372787;0.124449;-5.25983
30.0271;213.681;-0.702553;0.0424815;0.127253;-5.25702
38.4834;213.681;-0.694706;0.0488271;0.125886;-5.1901
