x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.011731;0.0016259;-0.559225
-12.2544;247.506;-0.471976;0.00973747;0.00319738;-0.634013
-3.79809;247.506;-0.548236;0.00264934;0.00788146;-0.679324
4.6582;247.506;-0.62037;-0.00181099;0.0087286;-0.702374
13.1145;247.506;-0.650736;0.000399418;0.00537046;-0.719649
21.5708;247.506;-0.628395;0.00571515;-0.000829932;-0.719985
30.0271;247.506;-0.60592;0.00879794;-0.00307317;-0.693866
38.4834;247.506;-0.651893;0.00967892;-0.00173164;-0.643212
46.9397;247.506;-0.732489;0.00921184;-0.00169806;-0.583033
72.3085;247.506;-0.749382;0.00831986;-0.000300526;-0.389177
80.7648;247.506;-0.808256;0.00816916;0.00143462;-0.309256
89.2211;247.506;-0.754068;0.00789324;0.00167601;-0.237981
97.6774;247.506;-0.313663;0.00744018;-0.00111128;-0.170921
106.134;247.506;0.36894;0.00634789;-0.00435711;-0.0918301
-88.361;239.049;8.57933;0.00264073;-0.000823151;-0.0646994
-79.9047;239.049;8.50108;0.004566;-0.00231208;-0.122422
-62.9921;239.049;2.60738;0.0104526;0.00226778;-0.379058
-54.5358;239.049;-0.17587;0.00926747;0.00890284;-0.523126
-46.0795;239.049;-0.541755;0.00862376;0.0123083;-0.611943
-37.6233;239.049;-0.635314;0.00650421;0.0110638;-0.712545
-29.167;239.049;-0.673576;0.00544159;0.0112249;-0.817725
-20.7107;239.049;-0.664832;0.00686617;0.0127584;-0.904708
-12.2544;239.049;-0.632836;0.0113063;0.00805631;-0.971099
-3.79809;239.049;-0.554336;0.00890974;0.00665205;-1.02115
4.6582;239.049;-0.633956;0.00582902;0.00999563;-1.0517
13.1145;239.049;-0.725931;0.00490169;0.0115897;-1.06577
21.5708;239.049;-0.758646;0.00719542;0.00920769;-1.06742
30.0271;239.049;-0.758194;0.00922137;0.00875761;-1.0497
38.4834;239.049;-0.758865;0.0101754;0.00954157;-1.01138
46.9397;239.049;-0.772903;0.0100756;0.00749394;-0.961957
55.396;239.049;-0.821019;0.00933505;0.0067963;-0.90723
63.8522;239.049;-0.891244;0.00929231;0.00691212;-0.846435
72.3085;239.049;-0.86046;0.0100845;0.0046467;-0.751144
80.7648;239.049;-0.923492;0.0102255;0.00478181;-0.648922
89.2211;239.049;-0.930498;0.00982766;0.00458466;-0.547323
97.6774;239.049;-0.840854;0.00848337;0.00185624;-0.445572
106.134;239.049;-0.59755;0.00591856;-0.000754371;-0.330878
-113.73;230.593;5.98204;0.00900015;-0.00248987;-0.0494907
-105.274;230.593;8.00416;0.00841082;-0.00270227;-0.0924487
-96.8173;230.593;6.54036;0.00658007;-0.0010679;-0.179461
-88.361;230.593;4.50416;0.00163175;0.00145978;-0.302418
-79.9047;230.593;3.92923;0.000621205;0.00156721;-0.408092
-71.4484;230.593;2.45957;0.00334563;0.00430227;-0.57172
-62.9921;230.593;-0.141549;0.00591741;0.00684736;-0.758648
-54.5358;230.593;-0.4683;0.0070064;0.00758836;-0.880387
-46.0795;230.593;-0.69026;0.00581407;0.0124602;-0.977341
-37.6233;230.593;-0.704206;0.00213368;0.0165744;-1.09619
-29.167;230.593;-0.72503;0.00119412;0.0210284;-1.1967
-20.7107;230.593;-0.867521;0.00213419;0.0270705;-1.24042
-12.2544;230.593;-1.05273;0.00512724;0.0272685;-1.25337
-3.79809;230.593;-1.11622;0.00608071;0.0250886;-1.28414
4.6582;230.593;-1.08464;0.00693102;0.0248706;-1.3265
13.1145;230.593;-1.01505;0.00700149;0.0230019;-1.35818
21.5708;230.593;-0.947102;0.00737895;0.0186161;-1.37672
30.0271;230.593;-0.877324;0.0074729;0.0170013;-1.38369
38.4834;230.593;-0.813827;0.00841296;0.0171438;-1.36922
46.9397;230.593;-0.781134;0.00957076;0.0156061;-1.3386
55.396;230.593;-0.781425;0.0106104;0.0148413;-1.29229
63.8522;230.593;-0.817853;0.011142;0.0149262;-1.22718
72.3085;230.593;-0.903767;0.0129602;0.0149032;-1.13576
