x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0198648;0.0209732;-1.44282
-12.2544;247.506;-0.471976;0.0195432;0.031557;-1.63025
-3.79809;247.506;-0.548236;0.014513;0.0443329;-1.72636
4.6582;247.506;-0.62037;0.00889339;0.0473675;-1.75077
13.1145;247.506;-0.650736;0.012175;0.0420516;-1.77113
21.5708;247.506;-0.628395;0.021037;0.0341848;-1.7827
30.0271;247.506;-0.60592;0.0245665;0.0261988;-1.73166
38.4834;247.506;-0.651893;0.0253812;0.0188974;-1.61852
46.9397;247.506;-0.732489;0.0254281;0.0157128;-1.48254
72.3085;247.506;-0.749382;0.0224613;0.00896149;-0.965503
80.7648;247.506;-0.808256;0.0204422;0.00806039;-0.767206
89.2211;247.506;-0.754068;0.0168752;0.00786202;-0.59556
97.6774;247.506;-0.313663;0.013042;0.00346876;-0.438686
106.134;247.506;0.36894;0.0117435;-0.00472238;-0.248319
-88.361;239.049;8.57933;0.000646709;0.00889274;-0.180572
-79.9047;239.049;8.50108;-0.00326026;0.0106235;-0.35441
-62.9921;239.049;2.60738;0.00508846;0.0137865;-1.0013
-54.5358;239.049;-0.17587;0.0111656;0.026379;-1.33814
-46.0795;239.049;-0.541755;0.0135502;0.0379496;-1.55864
-37.6233;239.049;-0.635314;0.0115625;0.0462492;-1.81829
-29.167;239.049;-0.673576;0.00909741;0.0545661;-2.06928
-20.7107;239.049;-0.664832;0.00993559;0.0606352;-2.27503
-12.2544;239.049;-0.632836;0.0173306;0.0580677;-2.45856
-3.79809;239.049;-0.554336;0.0166753;0.056742;-2.58913
4.6582;239.049;-0.633956;0.0182096;0.0615464;-2.62904
13.1145;239.049;-0.725931;0.0208277;0.0678303;-2.62924
21.5708;239.049;-0.758646;0.0276494;0.0696653;-2.62513
30.0271;239.049;-0.758194;0.0318705;0.0656816;-2.57578
38.4834;239.049;-0.758865;0.0328624;0.0601549;-2.49139
46.9397;239.049;-0.772903;0.0335974;0.0559058;-2.38646
55.396;239.049;-0.821019;0.0329382;0.0521716;-2.25281
63.8522;239.049;-0.891244;0.0327204;0.0424344;-2.08283
72.3085;239.049;-0.86046;0.0336315;0.0262042;-1.84214
80.7648;239.049;-0.923492;0.0322541;0.021287;-1.5899
89.2211;239.049;-0.930498;0.0281035;0.019714;-1.34315
97.6774;239.049;-0.840854;0.021731;0.012979;-1.10237
106.134;239.049;-0.59755;0.0158373;0.00407721;-0.836962
-113.73;230.593;5.98204;0.0112231;0.0029678;-0.16941
-105.274;230.593;8.00416;0.00632691;0.00779508;-0.284348
-96.8173;230.593;6.54036;-0.00158757;0.0174206;-0.507792
-88.361;230.593;4.50416;-0.00778625;0.0238264;-0.816475
-79.9047;230.593;3.92923;-0.0109913;0.0252868;-1.09626
-71.4484;230.593;2.45957;-0.0111204;0.0304333;-1.49685
-62.9921;230.593;-0.141549;-0.00527202;0.0403154;-1.95814
-54.5358;230.593;-0.4683;0.00371527;0.0502653;-2.2522
-46.0795;230.593;-0.69026;0.00759744;0.0673476;-2.47067
-37.6233;230.593;-0.704206;0.00582865;0.0764466;-2.7368
-29.167;230.593;-0.72503;0.00710702;0.0847924;-2.96117
-20.7107;230.593;-0.867521;0.00508194;0.0950232;-3.03836
-12.2544;230.593;-1.05273;0.00831093;0.09733;-3.04733
-3.79809;230.593;-1.11622;0.0161055;0.0886373;-3.09779
4.6582;230.593;-1.08464;0.0233011;0.0891253;-3.21313
13.1145;230.593;-1.01505;0.0278102;0.0967726;-3.32711
21.5708;230.593;-0.947102;0.0324856;0.102447;-3.40138
30.0271;230.593;-0.877324;0.0361515;0.100866;-3.4112
38.4834;230.593;-0.813827;0.038026;0.0953352;-3.3729
46.9397;230.593;-0.781134;0.0399913;0.0881182;-3.29645
55.396;230.593;-0.781425;0.0420769;0.0794149;-3.17162
63.8522;230.593;-0.817853;0.0439774;0.0664993;-2.98978
72.3085;230.593;-0.903767;0.0467946;0.0562887;-2.75173
80.7648;230.593;-0.955569;0.0471903;0.0540369;-2.49054
89.2211;230.593;-0.978723;0.0439361;0.0492901;-2.211
97.6774;230.593;-0.935818;0.0373585;0.0361796;-1.90733
106.134;230.593;-0.888504;0.0307844;0.019773;-1.57849
114.59;230.593;-0.721154;0.0297531;0.0145945;-1.2388
-113.73;222.137;1.68528;0.0134601;-0.0013759;-0.655739
-105.274;222.137;4.23575;0.000642505;0.00763454;-0.904235
-96.8173;222.137;2.10191;-0.00983888;0.0253737;-1.3309
-88.361;222.137;0.466827;-0.013515;0.0362324;-1.75691
-79.9047;222.137;0.239625;-0.0193922;0.0469418;-2.14165
-71.4484;222.137;0.0560671;-0.0250052;0.0580809;-2.55068
-62.9921;222.137;-0.445392;-0.0241747;0.0682262;-2.9592
-54.5358;222.137;-0.43084;-0.0128266;0.074738;-3.23487
-46.0795;222.137;-0.628638;-0.00466652;0.0902174;-3.43262
-37.6233;222.137;-0.673621;-0.000872159;0.0968225;-3.67193
-29.167;222.137;-0.740912;0.0065496;0.103938;-3.86035
-20.7107;222.137;-0.957732;0.00734035;0.117629;-3.86806
-12.2544;222.137;-1.29406;0.0135125;0.126316;-3.79322
-3.79809;222.137;-1.35116;0.0192178;0.119833;-3.83419
4.6582;222.137;-1.2472;0.0270189;0.114956;-3.9995
13.1145;222.137;-1.11194;0.0312843;0.119731;-4.15822
21.5708;222.137;-0.996373;0.0359202;0.126811;-4.27034
30.0271;222.137;-0.877105;0.0393261;0.126813;-4.31989
38.4834;222.137;-0.804448;0.0435216;0.120612;-4.29357
46.9397;222.137;-0.765915;0.0472363;0.112079;-4.21471
55.396;222.137;-0.764072;0.0512148;0.100814;-4.08757
63.8522;222.137;-0.796537;0.0543368;0.0896186;-3.90671
72.3085;222.137;-0.852908;0.0584128;0.0836923;-3.67446
80.7648;222.137;-0.893551;0.0598338;0.0817854;-3.41517
89.2211;222.137;-0.90816;0.058302;0.075587;-3.12705
97.6774;222.137;-0.91062;0.0535537;0.0621462;-2.80809
106.134;222.137;-0.943081;0.0463905;0.0445079;-2.45515
114.59;222.137;-0.828419;0.0409229;0.0341358;-2.09
-130.642;213.681;0.103519;0.0230546;-0.0140607;-0.467186
-122.186;213.681;-0.0004306;0.0228665;-0.0143701;-0.849104
-113.73;213.681;-0.0264453;0.00704804;-0.00721428;-1.30305
-105.274;213.681;-0.573801;-0.00538122;0.0131103;-1.79538
-96.8173;213.681;-0.451659;-0.0193222;0.0333506;-2.26627
-88.361;213.681;-0.315404;-0.025506;0.0464028;-2.70859
-79.9047;213.681;-0.354355;-0.033293;0.0613683;-3.12856
-71.4484;213.681;-0.366745;-0.0384595;0.0769408;-3.53752
-62.9921;213.681;-0.321445;-0.0335288;0.0898617;-3.89385
-54.5358;213.681;-0.527912;-0.0153442;0.0958962;-4.13472
-46.0795;213.681;-0.750862;-0.00410692;0.109528;-4.30349
-37.6233;213.681;-0.777242;3.75726e-05;0.114353;-4.53152
-29.167;213.681;-0.780044;0.00607687;0.117368;-4.74978
-20.7107;213.681;-0.87457;0.00892256;0.12628;-4.85976
-12.2544;213.681;-1.03053;0.0136866;0.133978;-4.90419
-3.79809;213.681;-1.00824;0.018647;0.127829;-4.99635
4.6582;213.681;-0.905457;0.0278908;0.120577;-5.15258
13.1145;213.681;-0.807849;0.0329458;0.123917;-5.27365
21.5708;213.681;-0.74352;0.0379994;0.129491;-5.34211
30.0271;213.681;-0.702553;0.0434072;0.132996;-5.34079
38.4834;213.681;-0.694706;0.0495527;0.132143;-5.27314
46.9397;213.681;-0.695935;0.0549145;0.126611;-5.16481
55.396;213.681;-0.702697;0.059144;0.116178;-5.02094
63.8522;213.681;-0.719056;0.0616501;0.105158;-4.83514
72.3085;213.681;-0.756983;0.0657462;0.098678;-4.6037
80.7648;213.681;-0.787601;0.0681038;0.0947709;-4.33904
89.2211;213.681;-0.799132;0.0669363;0.0888419;-4.04688
97.6774;213.681;-0.796467;0.0626803;0.0785955;-3.72557
106.134;213.681;-0.79851;0.0573783;0.0644594;-3.36608
114.59;213.681;-0.777932;0.0519605;0.0499598;-2.97139
123.046;213.681;-0.725146;0.0442345;0.0337323;-2.55186
131.503;213.681;-0.651431;0.0319269;0.0157938;-2.1194
139.959;213.681;-0.58896;0.0216675;4.10233e-05;-1.7126
148.415;213.681;-0.235351;0.0174375;-0.011732;-1.24026
-139.099;205.224;0.155762;0.0207598;-0.0176198;-0.591326
-130.642;205.224;0.122337;0.0147058;-0.0228613;-0.994401
-122.186;205.224;0.0617561;0.00197982;-0.0111006;-1.51768
-113.73;205.224;0.00762707;-0.0121488;0.00292062;-2.02716
-105.274;205.224;-0.00181897;-0.0238239;0.0224861;-2.54286
-96.8173;205.224;-0.00805946;-0.0364335;0.0445214;-3.07861
-88.361;205.224;-0.0179732;-0.0417989;0.0588914;-3.57992
-79.9047;205.224;-0.0945349;-0.0489484;0.0789004;-4.00951
-71.4484;205.224;-0.239692;-0.0517312;0.101975;-4.39194
-62.9921;205.224;-0.413073;-0.0417143;0.117498;-4.73197
-54.5358;205.224;-0.569972;-0.0199621;0.11658;-4.98998
-46.0795;205.224;-0.748727;-0.00610418;0.122641;-5.19396
-37.6233;205.224;-0.777994;-0.00589066;0.127737;-5.40511
-29.167;205.224;-0.753618;-0.00061177;0.128221;-5.6607
-20.7107;205.224;-0.737252;0.00505734;0.130633;-5.87632
-12.2544;205.224;-0.732218;0.0118287;0.133955;-6.03402
-3.79809;205.224;-0.667139;0.0189766;0.130819;-6.16545
4.6582;205.224;-0.599146;0.0288351;0.125972;-6.28321
13.1145;205.224;-0.564088;0.0345127;0.127342;-6.34545
21.5708;205.224;-0.558798;0.0399783;0.133892;-6.35931
30.0271;205.224;-0.561439;0.0468776;0.139665;-6.32483
38.4834;205.224;-0.577612;0.0544141;0.142154;-6.24237
46.9397;205.224;-0.579913;0.059608;0.13914;-6.12678
55.396;205.224;-0.581612;0.0632028;0.128965;-5.97511
63.8522;205.224;-0.597246;0.0652539;0.117185;-5.77698
72.3085;205.224;-0.634757;0.0696491;0.109208;-5.53591
80.7648;205.224;-0.668837;0.0728819;0.103509;-5.25925
89.2211;205.224;-0.683611;0.0729876;0.09783;-4.95516
97.6774;205.224;-0.683838;0.0706012;0.0904032;-4.62213
106.134;205.224;-0.68763;0.0674107;0.0805061;-4.25083
114.59;205.224;-0.687434;0.0628247;0.0674544;-3.83475
123.046;205.224;-0.678821;0.0551559;0.0508589;-3.38785
131.503;205.224;-0.646751;0.044863;0.0291945;-2.92557
139.959;205.224;-0.568672;0.0353318;0.00426952;-2.46763
148.415;205.224;-0.396715;0.0286151;-0.0105534;-2.03874
-139.099;196.768;0.158347;0.00642375;-0.0223508;-1.15286
-130.642;196.768;0.140469;-0.00738938;-0.0114119;-1.7077
-122.186;196.768;0.111246;-0.0243977;0.00807892;-2.28839
-113.73;196.768;0.0570321;-0.0359607;0.025691;-2.82677
-105.274;196.768;0.0249897;-0.0447761;0.0435685;-3.35161
-96.8173;196.768;0.0233242;-0.0550588;0.0610803;-3.8798
-88.361;196.768;-0.00994386;-0.0610387;0.0777547;-4.36652
-79.9047;196.768;-0.194781;-0.0710593;0.109523;-4.73783
-71.4484;196.768;-0.413225;-0.0742794;0.14083;-5.09148
-62.9921;196.768;-0.497789;-0.0586944;0.147528;-5.49948
-54.5358;196.768;-0.419058;-0.0312479;0.126746;-5.88531
-46.0795;196.768;-0.513369;-0.0132045;0.122109;-6.16801
-37.6233;196.768;-0.59872;-0.0119745;0.130637;-6.3723
-29.167;196.768;-0.619046;-0.00955323;0.13883;-6.60255
-20.7107;196.768;-0.576926;-0.00472145;0.142907;-6.83217
-12.2544;196.768;-0.513507;0.00366029;0.145273;-7.02982
-3.79809;196.768;-0.459724;0.0144053;0.145873;-7.17463
4.6582;196.768;-0.441378;0.0246959;0.144344;-7.25836
13.1145;196.768;-0.459047;0.0310002;0.143934;-7.27903
21.5708;196.768;-0.49017;0.0386559;0.148424;-7.26629
30.0271;196.768;-0.508763;0.047507;0.154536;-7.22489
38.4834;196.768;-0.514305;0.0565144;0.158314;-7.1554
46.9397;196.768;-0.499509;0.0639197;0.15489;-7.05257
55.396;196.768;-0.492733;0.0685429;0.144247;-6.89878
63.8522;196.768;-0.5084;0.0712094;0.132924;-6.69014
72.3085;196.768;-0.541751;0.0771622;0.125668;-6.44589
80.7648;196.768;-0.564405;0.0806368;0.119368;-6.1689
89.2211;196.768;-0.56895;0.0803727;0.11339;-5.86053
97.6774;196.768;-0.572719;0.0787766;0.10749;-5.51407
106.134;196.768;-0.602616;0.0780169;0.100232;-5.11565
114.59;196.768;-0.638344;0.0752803;0.0883386;-4.66683
123.046;196.768;-0.651108;0.0691503;0.0706994;-4.19273
131.503;196.768;-0.636139;0.0619111;0.0507151;-3.71322
139.959;196.768;-0.602573;0.0537623;0.0289849;-3.23559
148.415;196.768;-0.550371;0.0446684;0.00849038;-2.75364
156.871;196.768;-0.551016;0.0373735;-0.00136853;-2.20343
-147.555;188.312;0.163608;0.00515075;-0.0208165;-1.21024
-139.099;188.312;0.153404;-0.00998348;-0.0101283;-1.81349
-130.642;188.312;0.164445;-0.028298;0.010008;-2.44973
-122.186;188.312;0.155092;-0.0449029;0.0314938;-3.05445
-113.73;188.312;0.0932035;-0.0562938;0.049459;-3.60243
-105.274;188.312;0.0277587;-0.0634852;0.0657888;-4.12232
-96.8173;188.312;0.00250704;-0.0711669;0.0823741;-4.63856
-88.361;188.312;-0.0775442;-0.0762428;0.103527;-5.12108
-79.9047;188.312;-0.341597;-0.0875692;0.140267;-5.47725
-71.4484;188.312;-0.527093;-0.0894336;0.167753;-5.86899
-62.9921;188.312;-0.423186;-0.0713615;0.160218;-6.35995
-54.5358;188.312;-0.141757;-0.0408838;0.123635;-6.83889
