x[mm];y[mm];z[mm];x-displacement[mm];y-displacement[mm];z-displacement[mm]
-20.7107;247.506;-0.512943;0.0177412;0.0146106;-1.21114
-12.2544;247.506;-0.471976;0.0195837;0.0188946;-1.3602
-3.79809;247.506;-0.548236;0.0153678;0.0243016;-1.43965
4.6582;247.506;-0.62037;0.00980696;0.0284696;-1.48484
13.1145;247.506;-0.650736;0.00957885;0.0284215;-1.51963
21.5708;247.506;-0.628395;0.0135726;0.0247448;-1.52841
30.0271;247.506;-0.60592;0.0173156;0.0180158;-1.46926
38.4834;247.506;-0.651893;0.0195667;0.0110491;-1.35995
46.9397;247.506;-0.732489;0.019557;0.00689433;-1.23846
72.3085;247.506;-0.749382;0.0148613;0.00357758;-0.809164
80.7648;247.506;-0.808256;0.0139801;0.00435782;-0.639647
89.2211;247.506;-0.754068;0.0122316;0.0053992;-0.493969
97.6774;247.506;-0.313663;0.00997465;0.00227965;-0.362336
106.134;247.506;0.36894;0.00839695;-0.00379591;-0.204234
-88.361;239.049;8.57933;0.00218653;0.00483659;-0.142613
-79.9047;239.049;8.50108;-0.00194203;0.00759747;-0.293734
-62.9921;239.049;2.60738;0.0051066;0.0104452;-0.841419
-54.5358;239.049;-0.17587;0.0102496;0.0199193;-1.12612
-46.0795;239.049;-0.541755;0.0100614;0.0312293;-1.32311
-37.6233;239.049;-0.635314;0.00790226;0.0382551;-1.53949
-29.167;239.049;-0.673576;0.00647877;0.0434468;-1.74437
-20.7107;239.049;-0.664832;0.00878944;0.0467454;-1.91197
-12.2544;239.049;-0.632836;0.0161298;0.0403198;-2.05252
-3.79809;239.049;-0.554336;0.0138612;0.0347874;-2.15085
4.6582;239.049;-0.633956;0.0134268;0.0408828;-2.21289
13.1145;239.049;-0.725931;0.0136975;0.0498913;-2.24329
21.5708;239.049;-0.758646;0.0172566;0.0530745;-2.24426
30.0271;239.049;-0.758194;0.0217663;0.0491032;-2.1852
38.4834;239.049;-0.758865;0.0235035;0.0433294;-2.09886
46.9397;239.049;-0.772903;0.0238356;0.0370522;-1.99921
55.396;239.049;-0.821019;0.0222303;0.0323112;-1.8809
63.8522;239.049;-0.891244;0.021403;0.0260999;-1.73891
72.3085;239.049;-0.86046;0.0223553;0.0148661;-1.53636
80.7648;239.049;-0.923492;0.021994;0.0127888;-1.32705
89.2211;239.049;-0.930498;0.0199493;0.0132728;-1.12321
97.6774;239.049;-0.840854;0.0159792;0.00890494;-0.92186
106.134;239.049;-0.59755;0.0111051;0.00204606;-0.696343
-113.73;230.593;5.98204;0.00854221;-0.0011017;-0.130076
-105.274;230.593;8.00416;0.00445731;0.00256147;-0.227025
-96.8173;230.593;6.54036;-2.70974e-07;0.0101644;-0.411577
-88.361;230.593;4.50416;-0.00337693;0.0171732;-0.669211
-79.9047;230.593;3.92923;-0.00751137;0.022912;-0.914133
-71.4484;230.593;2.45957;-0.0080768;0.0285695;-1.26106
-62.9921;230.593;-0.141549;-0.000612131;0.0319199;-1.64293
-54.5358;230.593;-0.4683;0.00948406;0.0321976;-1.87951
-46.0795;230.593;-0.69026;0.0102225;0.0467533;-2.073
-37.6233;230.593;-0.704206;0.00617722;0.0575066;-2.30187
-29.167;230.593;-0.72503;0.00620564;0.0657698;-2.48964
-20.7107;230.593;-0.867521;0.00465278;0.0730362;-2.54752
-12.2544;230.593;-1.05273;0.0063256;0.0708851;-2.53926
-3.79809;230.593;-1.11622;0.0101844;0.0606296;-2.57071
4.6582;230.593;-1.08464;0.0150066;0.0614145;-2.68402
13.1145;230.593;-1.01505;0.0181766;0.0692057;-2.80114
21.5708;230.593;-0.947102;0.0208887;0.0749241;-2.87185
30.0271;230.593;-0.877324;0.0241671;0.0749699;-2.87863
38.4834;230.593;-0.813827;0.0260133;0.0707766;-2.84287
46.9397;230.593;-0.781134;0.0278505;0.0623536;-2.76869
55.396;230.593;-0.781425;0.029415;0.0534269;-2.65355
63.8522;230.593;-0.817853;0.0304223;0.0439904;-2.49664
72.3085;230.593;-0.903767;0.0323006;0.0377699;-2.29813
80.7648;230.593;-0.955569;0.0327901;0.0379175;-2.08516
89.2211;230.593;-0.978723;0.0311179;0.0358585;-1.85605
97.6774;230.593;-0.935818;0.0269014;0.0266807;-1.60171
106.134;230.593;-0.888504;0.0217489;0.0140126;-1.32218
114.59;230.593;-0.721154;0.02089;0.00934515;-1.03411
-113.73;222.137;1.68528;0.0120971;-0.00456828;-0.531435
-105.274;222.137;4.23575;0.0014611;-0.000988847;-0.736426
-96.8173;222.137;2.10191;-0.00419333;0.012552;-1.09209
-88.361;222.137;0.466827;-0.00558847;0.0252114;-1.454
-79.9047;222.137;0.239625;-0.0131396;0.0402174;-1.7933
-71.4484;222.137;0.0560671;-0.0197108;0.0519143;-2.15385
-62.9921;222.137;-0.445392;-0.0178164;0.0562715;-2.49442
-54.5358;222.137;-0.43084;-0.00602964;0.0524711;-2.71108
-46.0795;222.137;-0.628638;-0.00202346;0.0633315;-2.88049
-37.6233;222.137;-0.673621;-0.00165263;0.0722843;-3.08758
-29.167;222.137;-0.740912;0.00321038;0.0809387;-3.24766
-20.7107;222.137;-0.957732;0.00319426;0.0915043;-3.24627
-12.2544;222.137;-1.29406;0.00733259;0.094856;-3.16777
-3.79809;222.137;-1.35116;0.0109829;0.0863535;-3.18714
4.6582;222.137;-1.2472;0.0177521;0.079712;-3.32469
13.1145;222.137;-1.11194;0.0215516;0.0825823;-3.46597
21.5708;222.137;-0.996373;0.0241607;0.0895122;-3.57046
30.0271;222.137;-0.877105;0.0262878;0.0937126;-3.62881
38.4834;222.137;-0.804448;0.0299725;0.0912064;-3.61591
46.9397;222.137;-0.765915;0.0332063;0.0825796;-3.54187
55.396;222.137;-0.764072;0.0364093;0.0713518;-3.42389
63.8522;222.137;-0.796537;0.0379511;0.0620969;-3.2664
72.3085;222.137;-0.852908;0.0409399;0.0589588;-3.0762
80.7648;222.137;-0.893551;0.0422975;0.0596147;-2.86657
89.2211;222.137;-0.90816;0.0413372;0.0561889;-2.62887
97.6774;222.137;-0.91062;0.0377092;0.0465055;-2.36086
106.134;222.137;-0.943081;0.0323899;0.0341099;-2.06573
114.59;222.137;-0.828419;0.0285484;0.0264543;-1.75852
-130.642;213.681;0.103519;0.0179454;-0.00810985;-0.385967
-122.186;213.681;-0.0004306;0.0204612;-0.0083773;-0.70078
-113.73;213.681;-0.0264453;0.00863699;-0.00743373;-1.07222
-105.274;213.681;-0.573801;-0.00279614;0.00483966;-1.48814
-96.8173;213.681;-0.451659;-0.0106717;0.0180564;-1.87789
-88.361;213.681;-0.315404;-0.0142373;0.0313885;-2.25451
-79.9047;213.681;-0.354355;-0.0238851;0.0488114;-2.62441
-71.4484;213.681;-0.366745;-0.0317012;0.0641084;-2.98651
-62.9921;213.681;-0.321445;-0.0287006;0.0737577;-3.28915
-54.5358;213.681;-0.527912;-0.0138665;0.0741582;-3.48287
-46.0795;213.681;-0.750862;-0.00686162;0.0839293;-3.61877
-37.6233;213.681;-0.777242;-0.00550277;0.0902268;-3.81289
-29.167;213.681;-0.780044;-0.00114476;0.0940266;-3.99929
-20.7107;213.681;-0.87457;0.00137367;0.0992733;-4.08799
-12.2544;213.681;-1.03053;0.00563292;0.101715;-4.11504
-3.79809;213.681;-1.00824;0.0102285;0.0937127;-4.17864
4.6582;213.681;-0.905457;0.019106;0.0841702;-4.29921
13.1145;213.681;-0.807849;0.0236707;0.0843797;-4.39852
21.5708;213.681;-0.74352;0.0268563;0.0901698;-4.46375
30.0271;213.681;-0.702553;0.0297647;0.0972551;-4.47975
38.4834;213.681;-0.694706;0.0343332;0.0992336;-4.43067
46.9397;213.681;-0.695935;0.0387172;0.0941503;-4.33463
55.396;213.681;-0.702697;0.0422855;0.0846317;-4.20901
63.8522;213.681;-0.719056;0.0424671;0.0743875;-4.04985
72.3085;213.681;-0.756983;0.0459675;0.0708927;-3.86218
80.7648;213.681;-0.787601;0.0491041;0.070697;-3.64807
89.2211;213.681;-0.799132;0.0483079;0.0674285;-3.40546
97.6774;213.681;-0.796467;0.0437695;0.0593973;-3.13455
106.134;213.681;-0.79851;0.0394131;0.0496065;-2.83668
114.59;213.681;-0.777932;0.0358892;0.0395274;-2.50797
123.046;213.681;-0.725146;0.0312934;0.0268723;-2.15695
131.503;213.681;-0.651431;0.0228494;0.0125158;-1.79113
139.959;213.681;-0.58896;0.014954;-0.000920915;-1.44032
148.415;213.681;-0.235351;0.010981;-0.00882804;-1.05283
-139.099;205.224;0.155762;0.0149603;-0.0118491;-0.490359
-130.642;205.224;0.122337;0.0121183;-0.0151782;-0.821552
-122.186;205.224;0.0617561;0.00513314;-0.00612097;-1.25696
-113.73;205.224;0.00762707;-0.00653816;0.00176183;-1.68259
-105.274;205.224;-0.00181897;-0.0188575;0.0141852;-2.12179
-96.8173;205.224;-0.00805946;-0.0255621;0.0280862;-2.56283
-88.361;205.224;-0.0179732;-0.0275333;0.0408284;-2.98673
-79.9047;205.224;-0.0945349;-0.0357738;0.0599435;-3.36208
-71.4484;205.224;-0.239692;-0.0422061;0.0797001;-3.6991
-62.9921;205.224;-0.413073;-0.0369152;0.0928998;-3.99134
-54.5358;205.224;-0.569972;-0.0206273;0.0920764;-4.20515
-46.0795;205.224;-0.748727;-0.00969345;0.0979743;-4.36533
-37.6233;205.224;-0.777994;-0.0104822;0.102736;-4.5398
-29.167;205.224;-0.753618;-0.0061378;0.102598;-4.75713
-20.7107;205.224;-0.737252;-0.000639394;0.10134;-4.93882
-12.2544;205.224;-0.732218;0.00610805;0.0995542;-5.06463
-3.79809;205.224;-0.667139;0.0125909;0.0936117;-5.16334
4.6582;205.224;-0.599146;0.0208748;0.0863061;-5.25127
13.1145;205.224;-0.564088;0.0252143;0.0854786;-5.29936
21.5708;205.224;-0.558798;0.0289406;0.0925298;-5.31548
30.0271;205.224;-0.561439;0.0332207;0.100549;-5.29675
38.4834;205.224;-0.577612;0.0382849;0.104458;-5.23083
46.9397;205.224;-0.579913;0.0418101;0.101248;-5.12923
55.396;205.224;-0.581612;0.0443912;0.0929348;-5.00382
63.8522;205.224;-0.597246;0.0430589;0.0825714;-4.83915
72.3085;205.224;-0.634757;0.0462494;0.0778482;-4.64214
80.7648;205.224;-0.668837;0.0515491;0.0768635;-4.41808
89.2211;205.224;-0.683611;0.0532451;0.0741116;-4.16834
97.6774;205.224;-0.683838;0.050145;0.0676202;-3.88929
106.134;205.224;-0.68763;0.0469375;0.0607318;-3.58131
114.59;205.224;-0.687434;0.044216;0.0531904;-3.23878
123.046;205.224;-0.678821;0.0394373;0.0418114;-2.86671
131.503;205.224;-0.646751;0.0319438;0.0248175;-2.47477
139.959;205.224;-0.568672;0.0241848;0.00317069;-2.07981
148.415;205.224;-0.396715;0.018452;-0.010451;-1.70764
-139.099;196.768;0.158347;0.00419979;-0.0178596;-0.954946
-130.642;196.768;0.140469;-0.00393813;-0.009855;-1.41002
-122.186;196.768;0.111246;-0.0142128;0.00513877;-1.89505
-113.73;196.768;0.0570321;-0.0248669;0.0172264;-2.35118
-105.274;196.768;0.0249897;-0.0364786;0.0307241;-2.80399
-96.8173;196.768;0.0233242;-0.0418743;0.0430216;-3.23976
-88.361;196.768;-0.00994386;-0.0424628;0.0561608;-3.64454
-79.9047;196.768;-0.194781;-0.0510107;0.0817692;-3.96221
